"name","b","n","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"uniform",5,3158,0.1841847364804481,0.19760344603225286,0.2067981038292248,0.16650688786098938,0.10092066454497624,0.18510497137878557,0.23118427042765333,0.20969090965540355,0.16729949055330576,0.10197566446970391
"ftrain uniform",5,3158,67.00220984755299,1.7395772000000003,0.7955637399546929,0.36657550994286175,0.9794944976337434,51.380750098123684,1.7765374550264428,0.8044564821675684,0.3671337602712852,0.9586310102483565
"uniform",5,6300,0.17775164875303914,0.18893673138321798,0.19732098237789167,0.16211424187936746,0.09648192346933449,0.17791156544193762,0.22037685231593518,0.19955881630852598,0.16269636316501399,0.09719219057977599
"ftrain uniform",5,6300,66.06073154389408,1.7550314178094255,0.811505433465587,0.37016150975450285,0.9952205243677936,50.642312279400684,1.7919916728358696,0.8203800021144697,0.3706493137897469,0.9733956986632596
"uniform",5,12566,0.17262944630482155,0.18306839112341644,0.18977004863780753,0.15855002829979642,0.09294243315296308,0.17301207670772656,0.21498458636013185,0.1920773778160265,0.1591982978525648,0.0937176405905638
"ftrain uniform",5,12566,63.40795608524332,1.7213452307654773,0.8074822607402267,0.3684879979429506,0.9781143521962457,48.59506091806645,1.7583054857919214,0.8164070914295123,0.36899575885090147,0.9566846116430414
"uniform",5,25066,0.16710067587130575,0.17860795840751603,0.183364324087821,0.15563656066771744,0.08979636578145207,0.16777641200335303,0.21395310253120464,0.18578887876181108,0.1563605016082707,0.09066282766074546
"ftrain uniform",5,25066,66.6625709825555,1.702382432661756,0.8114306344849531,0.36968354933051584,0.990585602689213,51.002004756870775,1.7393426876881992,0.8202356066061962,0.3701416257463937,0.9685570868409115
"uniform",5,50000,0.16266490418849067,0.17507335863160203,0.17843367413234276,0.15334498154586296,0.08734343950658811,0.16390278940990557,0.21443330111615508,0.18120771804796032,0.1542381959789791,0.08842260477168395
"ftrain uniform",5,50000,66.59390255716887,1.6791399999999987,0.8044792403151716,0.3678626491384568,0.981150011714016,50.97961461499721,1.7161002550264417,0.8130226720168084,0.36830676708951615,0.9598189437257574
"redistricting",5,398,0.3869935145260326,0.27645559901065814,0.39164241202814853,0.23179072599198902,0.1969008946016088,0.3823315218042434,0.30470803435556987,0.39539083847870643,0.2326951512666728,0.1977420063823549
"ftrain redistricting",5,398,62.37341126825782,1.3767863997480798,0.5282994489893182,0.3008482047107723,0.7044641420433646,46.58725147049082,1.3013546186736413,0.5252825250053765,0.29892099621448187,0.6769754115058553
"redistricting",5,794,0.27792807211204207,0.23922675445390137,0.2986689191386203,0.20049936369255533,0.1474881809007311,0.2760275843259092,0.2819163196805152,0.3022311719667962,0.2015037883243712,0.1484253551219349
"ftrain redistricting",5,794,52.041006548625205,0.9668448899369776,0.3715010208775866,0.2584658397686066,0.559852519575452,39.07954917538718,0.9260009687823797,0.3737235176718309,0.25803794567877564,0.5421293670789844
"redistricting",5,1583,0.22113013494095826,0.22424020537021855,0.24694845528367199,0.1815490514291005,0.12049634697402846,0.22126739775996934,0.2786040087751467,0.25108646079211827,0.18284073920039398,0.12189121483190159
"ftrain redistricting",5,1583,26.961866331382332,0.9031013868602774,0.33707384844036764,0.242836495246312,0.45827932792049053,20.522551657817726,0.8883987386109986,0.3379469817411178,0.24192776171084796,0.4436826362888856
"redistricting",5,3158,0.19802281742164748,0.20315573442101462,0.2223568568736577,0.17193783804456664,0.10828623073746653,0.1983200928355232,0.2626315503730935,0.22602972144420874,0.173107324504437,0.10952677773340976
"ftrain redistricting",5,3158,18.104365397266037,0.8358028921151318,0.30465253004404896,0.23000809063797853,0.3999591768090316,14.030690492295046,0.8503182197190536,0.3067799677002011,0.22956417408275356,0.38898399547315277
"redistricting",5,6300,0.18662368103566077,0.19663180631559937,0.20896215478487615,0.16635787837401328,0.10177520746218305,0.18700005863244645,0.25297237323984073,0.2123613580061036,0.1674571435107359,0.10293051742284963
"ftrain redistricting",5,6300,16.983533454286604,0.8011078,0.29035337154397994,0.22355428089455387,0.37422788519034667,13.123386160739846,0.8175484550264437,0.29424137687136137,0.2237037361680228,0.36506500831779165
"redistricting",5,12566,0.1776798686433176,0.18940916385268733,0.19883942190112,0.16214330915565345,0.09683358661243126,0.1779258082627277,0.2400198211932356,0.2018607711692291,0.16311660872355557,0.09783789295795708
"ftrain redistricting",5,12566,17.14002563449918,0.8244159047024083,0.30159011780280803,0.22673278103111386,0.3802349900753254,13.185759077306539,0.8607566755468,0.3065371950635956,0.22713055296173112,0.37098916068667165
"redistricting",5,25066,0.1716179177891107,0.1832706875615107,0.19134106986953578,0.15895762410573136,0.09325964597572248,0.1718152975295669,0.23151896715747342,0.19410158871809421,0.15984777347012386,0.09416885422372229
"ftrain redistricting",5,25066,16.991131260846377,0.8333159804315984,0.3005915248987711,0.22612470341921234,0.37684693149842324,13.010656083590717,0.8702762354580421,0.3045864304739842,0.22622093259457193,0.36673659908388156
"redistricting",5,50000,0.16775421077649752,0.17737084235127687,0.18569219255899888,0.15643228244963267,0.09065480809396739,0.16789118443235437,0.22596844256784268,0.18827697695366283,0.15726901586634345,0.09149685072761944
"ftrain redistricting",5,50000,17.61165380305176,0.8705365683073147,0.3058776305951374,0.22800726714703648,0.38347421017504935,13.452775612073484,0.9074968233337581,0.31003654847067796,0.2281034479410411,0.3728465160085268
"uniform",6,100,1.152021714687682,0.5533589981175031,0.6621974191882202,0.3155142749682802,0.38889944711345714,1.1699451139215091,0.5350967673573722,0.6545695161986408,0.3125242834079045,0.38517153369764434
"ftrain uniform",6,100,34.20663224523431,1.4101000000000015,0.7934253916056513,0.36326271994512754,0.9114058115027865,24.894647361798576,1.424302093139462,0.7848769932611277,0.36316055759142624,0.9194689262137166
"redistricting",6,100,1.152021714687682,0.5533589981175031,0.6621974191882202,0.3155142749682802,0.38889944711345714,1.1699451139215091,0.5350967673573722,0.6545695161986408,0.3125242834079045,0.38517153369764434
"ftrain redistricting",6,100,34.20663224523431,1.4101000000000015,0.7934253916056513,0.36326271994512754,0.9114058115027865,24.894647361798576,1.424302093139462,0.7848769932611277,0.36316055759142624,0.9194689262137166
"uniform",6,199,0.5520825829765161,0.4122396966003869,0.4720496667586922,0.25791948815120247,0.2499773766897338,0.5500031250253118,0.39848451457874495,0.46697704085332736,0.25553935483645074,0.24739523091977433
"ftrain uniform",6,199,45.85047219272429,1.6303194999999981,0.8717693171096412,0.38363350462717877,1.0251651206907,29.712218647580215,1.6522415931394585,0.8622536597378285,0.3842607657503291,1.0403304706753302
"redistricting",6,199,0.5520825829765161,0.4122396966003869,0.4720496667586922,0.25791948815120247,0.2499773766897338,0.5500031250253118,0.39848451457874495,0.46697704085332736,0.25553935483645074,0.24739523091977433
"ftrain redistricting",6,199,45.85047219272429,1.6303194999999981,0.8717693171096412,0.38363350462717877,1.0251651206907,29.712218647580215,1.6522415931394585,0.8622536597378285,0.3842607657503291,1.0403304706753302
"uniform",6,398,0.3913606451349424,0.3216384252874664,0.3712152726816031,0.22619171834886784,0.19063856498382564,0.3855347354309736,0.3033027043461453,0.3637866488989917,0.22306150672691188,0.18695724778115552
"ftrain uniform",6,398,57.16841497086031,1.7031833660803368,0.8635870518019007,0.37940398536550307,0.9960147566126345,31.732935544100958,1.7251054592197972,0.8570286833329468,0.38024144258599246,1.0035649470097787
"uniform",6,794,0.2726525510521099,0.25741620896005474,0.2865994821233082,0.19846346109370952,0.14301660516004877,0.2714571548211467,0.24691309685068086,0.27988691818409156,0.19536759598342077,0.14026770463922347
"ftrain uniform",6,794,74.49286997732743,1.626045088917019,0.8328460593635899,0.37070264809505743,0.9487562190860183,34.47326116425524,1.6411289085048242,0.8306864423620173,0.37228254692970614,0.9495049567196957
"uniform",6,1583,0.21317163771819703,0.20937360247356016,0.23735476364858385,0.17994741896989597,0.11633215971442998,0.21211951477190882,0.2046723586984952,0.23009385436716567,0.1764939119590498,0.11345558700543443
"ftrain uniform",6,1583,96.95600626906102,1.615342399999999,0.8155064562199587,0.36831682793692566,0.9703211516973049,42.44812258055938,1.6372644931394589,0.8149515728986645,0.3702631689620487,0.9674729253311236
"uniform",6,3158,0.18823503519293047,0.18394067295252234,0.21208205447785736,0.16925633218408737,0.10340618248765501,0.18594250240368945,0.17905593990976065,0.20385351627930795,0.16535696160163055,0.10004527066999665
"ftrain uniform",6,3158,86.24730087075888,1.6120435,0.7981274575622046,0.36440936793877604,0.9472740371819135,38.9494343902579,1.6339655931394599,0.7973309176362776,0.36624025909688834,0.9459864930393478
"uniform",6,6300,0.169500400005036,0.1681907195897931,0.1930524055791793,0.160833544947146,0.09368320981493287,0.16607057857517613,0.16840145717982236,0.18400738925823265,0.1564836033296829,0.08988916128603751
"ftrain uniform",6,6300,106.7417576697066,1.7009518999999993,0.8223511393931151,0.3700170527025191,0.9876930859323116,46.50841144910909,1.7228739931394594,0.821047530729426,0.37165464919065666,0.980937900247236
"uniform",6,12566,0.1585255714093935,0.1598404144796233,0.18013093744671935,0.1547758752098126,0.08734061514811783,0.15395425660404483,0.16733608530881958,0.17041464126687386,0.15003096183277556,0.08315382574889567
"ftrain uniform",6,12566,112.01626674123537,1.7214339999999995,0.8213509066395543,0.3698280980479263,0.9906019734242193,48.1482026342186,1.7433560931394594,0.8205611492059542,0.37145227748366483,0.9815706818345088
"uniform",6,25066,0.15018397257249202,0.1575361635422238,0.1701367055215508,0.15001850988932947,0.08248229980286094,0.1444423598271996,0.16325927299453993,0.15982319338437198,0.14490796180695176,0.07792071679304381
"ftrain uniform",6,25066,116.38558544773629,1.709100366655926,0.816689393889581,0.36910471004903905,0.9934413305378456,49.70921207683357,1.7310224597953856,0.8159781732900513,0.37071532741535457,0.9832991300964526
"uniform",6,50000,0.1435335968950317,0.15112059796824098,0.16159433977388493,0.1459243459613349,0.07842281674738184,0.13688372557081765,0.15396549261830533,0.15083173971855476,0.14051109332140785,0.07357698322946732
"ftrain uniform",6,50000,119.20895254071749,1.7104599999999996,0.8120913396927399,0.36784456116469677,0.9874253217932216,50.45876899179483,1.73238209313946,0.8110998864798092,0.36934666771465324,0.9754870928247878
"redistricting",6,398,0.4190456876166257,0.31601960604598606,0.37541899764266634,0.22634106727597628,0.19478724086390803,0.4245772842400678,0.313732165844522,0.3727588075836088,0.2249137635537643,0.19439829277018128
"ftrain redistricting",6,398,33.950372384231656,1.2430609171281832,0.5860667914759504,0.3150381315652156,0.7058563710609236,20.081704718683923,1.2722115672423722,0.5953181105159003,0.31889871523745844,0.7210015867689891
"redistricting",6,794,0.339970398924343,0.2549594348069106,0.2874088526534883,0.19461534589742255,0.1508846476738627,0.3433260669131241,0.2608302393606137,0.28636781614275775,0.19413866567367288,0.15103084470979825
"ftrain redistricting",6,794,38.97712607317836,1.1362505607047193,0.4224224952328389,0.2679873800765737,0.5329409107625332,17.973349194821783,1.1687610560371735,0.4330465935378263,0.27191259732126527,0.5339023622901066
"redistricting",6,1583,0.2476224523131084,0.21952524083364228,0.22064651894462606,0.16915600771122433,0.11418197890388589,0.25163575170307995,0.22340851569692532,0.22062440032153546,0.16913307960166923,0.11480673655244938
"ftrain redistricting",6,1583,34.333199920882514,1.0208959183820405,0.352584749906531,0.2435222498066718,0.4388198281024214,14.825338076983186,1.053406413714495,0.3612569314685653,0.24728950681443956,0.4371002085318039
