"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 8)","polynomial",true,12,12,0.021568699441239444,0.07200903005479747,0.01770024903275801,0.04763322067416339,0.009414735792463907,0.030382060366455417,0.09882871563830616,0.021772423753694356,0.05318579828018131,0.012082789088705838
"polynomial (order 8)","polynomial",true,12,13,0.02181644373041988,0.07217813993447932,0.017962231347163033,0.048027021914380005,0.009546664776824403,0.030731778499855332,0.09883194672319788,0.02192344581211148,0.05338785869595707,0.012185559638863043
"polynomial (order 8)","polynomial",true,12,14,0.02188548167241823,0.07252084535902367,0.01783237098638123,0.04782620122925636,0.009507309104602221,0.03163032525282274,0.09927823114187914,0.022048742980167287,0.053588137249249906,0.012329081548741556
"polynomial (order 8)","polynomial",true,12,15,0.02156980964707832,0.0720093285147416,0.017701151978378928,0.04763447510842464,0.009415213170841789,0.030383597871555774,0.09883125481547969,0.021773483284251244,0.05318714925075201,0.012083379009480224
"polynomial (order 8)","polynomial",true,12,16,0.02181705353407829,0.07217813679863277,0.0179627798565029,0.04802780665162057,0.009546948691091363,0.030732562532664993,0.09883212013725114,0.02192406332970802,0.05338864142223911,0.012185889216231227
"polynomial (order 8)","polynomial",true,12,17,0.021885610767879825,0.07252081583817857,0.017832443020211537,0.04782630121605953,0.00950735315061282,0.031630507518368385,0.09927869000537078,0.022048820321849856,0.05358823684854436,0.012329134205763446
"polynomial (order 8)","polynomial",true,12,18,0.021569846229020275,0.07200923572405456,0.017701161929374102,0.047634490936747875,0.009415221917611863,0.030383665625511955,0.0988314771555583,0.021773506593763713,0.053187180918587686,0.01208339679433501
"polynomial (order 8)","polynomial",true,12,19,0.02181711009134159,0.07217818687821838,0.01796280708738985,0.04802784729888285,0.009546966651510804,0.030732647432793834,0.0988321584603458,0.02192409546519816,0.053388684325720796,0.01218591255450558
"polynomial (order 8)","polynomial",true,12,20,0.02188569908450472,0.07252085775427153,0.017832564187543372,0.04782646587900968,0.009507408521917036,0.031630606507307604,0.09927840489025977,0.022048960060844006,0.05358840847852254,0.012329197672908177
"polynomial (order 9)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 9)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 9)","polynomial",true,12,2,0.015425870359649967,0.07397789707083549,0.01237183803929418,0.03963620171026287,0.006658141848808933,0.025141308360843717,0.09491377973464893,0.01713962414045683,0.04712043783009637,0.009628778727950805
"polynomial (order 9)","polynomial",true,12,3,0.016634530266751754,0.05813629672479977,0.014062886359938865,0.04283533547118923,0.007444140754206202,0.02275459998551327,0.085553996225798,0.014819354376495024,0.043893482549494316,0.008487494990863192
"polynomial (order 9)","polynomial",true,12,4,0.0171722125076938,0.05827354870775005,0.015207160834145543,0.04439383632279504,0.007903678088926707,0.02924852578900329,0.08856660108963722,0.018391355171237727,0.04923947168417384,0.010604001419549782
"polynomial (order 9)","polynomial",true,12,5,0.022041212478198006,0.059808282006780615,0.019568546450021495,0.05101570436452184,0.010183509301979934,0.030703697890232293,0.08955525957060745,0.021167958475493052,0.05307593473287699,0.011830034231034691
"polynomial (order 9)","polynomial",true,12,6,0.02555040542919136,0.06080255415323179,0.02221254137234574,0.0546751339391968,0.011641581526287168,0.03354210470156996,0.08978750860825012,0.02262314628057863,0.05506924644014691,0.0127482997773419
"polynomial (order 9)","polynomial",true,12,7,0.021709017932610843,0.06075817881895222,0.02036880246552894,0.052322691261112164,0.010445159929650696,0.03486330631464707,0.0911796469824035,0.02334244872952032,0.05605650077456301,0.01316799179081859
"polynomial (order 9)","polynomial",true,12,8,0.024868324807477898,0.06149251431300547,0.023083502060328557,0.05643300662978795,0.011925384224296367,0.03393196486109971,0.09116355952190378,0.024651399628244877,0.05802111381712997,0.013584916198842684
"polynomial (order 9)","polynomial",true,12,9,0.026924616893903377,0.0618427878334135,0.023939306633188405,0.05725506975279167,0.012496252383317247,0.03504387662322088,0.09062260830160157,0.024450120524140265,0.0576547218320978,0.013644716504643509
"polynomial (order 9)","polynomial",true,12,10,0.022466532233698676,0.061430671564751765,0.02144174666884475,0.054000863590653515,0.010963839629976357,0.035695215673350905,0.09171155709894495,0.024372329477140006,0.05749816417901316,0.013672324546127988
"polynomial (order 9)","polynomial",true,12,11,0.025304163850479563,0.06186002462949934,0.023737458287471175,0.05750003503053938,0.012248921267466689,0.03440246599283111,0.0914747140356936,0.02530357289038844,0.058993323376338294,0.01390666584047461
"polynomial (order 9)","polynomial",true,12,12,0.027120621735072365,0.06204295100942747,0.02423658716577646,0.057723280264912025,0.012641550572337679,0.03524950145535136,0.09078707451463765,0.024768395579617516,0.05811897797885252,0.01379658625734542
"polynomial (order 9)","polynomial",true,12,13,0.022580637172738765,0.06155121212628137,0.02161945456053146,0.054284225271732746,0.011049161836971423,0.03581461144683573,0.09180552553963427,0.02454223807313259,0.05774047302482072,0.01375409946947102
"polynomial (order 9)","polynomial",true,12,14,0.02536645640978959,0.061920524285884994,0.023839678183901862,0.057670653416467314,0.012299266895949793,0.034468555061255055,0.09152303986861854,0.02540569799013688,0.05914860807759424,0.013956576733685784
"polynomial (order 9)","polynomial",true,12,15,0.027146800897875613,0.062075282151970695,0.02428081743771319,0.05779428145268864,0.012662933865192622,0.03527665323985442,0.09081850641328652,0.02481640903923445,0.058189798361329086,0.013819122887179422
"polynomial (order 9)","polynomial",true,12,16,0.022596672258134998,0.06156893962224286,0.021645803071700408,0.05432657188170797,0.0110617304801772,0.035830934736817664,0.09181728056117619,0.024567287484650986,0.05777647690599383,0.013766026388208834
"polynomial (order 9)","polynomial",true,12,17,0.025374999246067155,0.06193058459331269,0.023854389869846473,0.057695370259662114,0.012306475626993557,0.03447765669444094,0.09153437573718097,0.025420453026189203,0.05917114352479168,0.013963745130433398
"polynomial (order 9)","polynomial",true,12,18,0.02715020332219647,0.06207967900793579,0.024286977501431165,0.05780423671884369,0.012665886591257497,0.03528012195469596,0.09082121868755619,0.024823092062010083,0.05819971815480145,0.013822224985343424
"polynomial (order 9)","polynomial",true,12,19,0.02259887715008725,0.06157180073966664,0.02164949768771914,0.05433252442770653,0.011063488293217509,0.035833245358232256,0.09182203342055525,0.024570859667920532,0.05778160022969964,0.0137677245835501
"polynomial (order 9)","polynomial",true,12,20,0.025376175715743212,0.06193166614834137,0.023856446863779183,0.05769880456578767,0.012307479364653857,0.034478893615330235,0.09153457410630662,0.025422516979051537,0.0591742768567806,0.013964742424408021
"polynomial (order 10)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 10)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 10)","polynomial",true,12,2,0.008664366641918417,0.06611786168281149,0.007748177679788832,0.03119036370106012,0.004024931078149963,0.0141582625737404,0.0925495543714066,0.010838542294893689,0.03716170178517705,0.005913849984418728
"polynomial (order 10)","polynomial",true,12,3,0.007530980985703886,0.04378784039626855,0.007499832353983522,0.03095070133983709,0.00375515051579645,0.01710262374485101,0.07911958904709492,0.013036116404202155,0.04145377455222499,0.007044178223148549
"polynomial (order 10)","polynomial",true,12,4,0.007288051257203141,0.04197118131710904,0.00896257803765483,0.03736347748975611,0.004438127990483024,0.015305460698899303,0.07589546699083272,0.012243706682115978,0.04275368856627214,0.00669801897662667
"polynomial (order 10)","polynomial",true,12,5,0.005198315563854749,0.041399288299905766,0.004819491843932074,0.02461165376983497,0.0024677581526724923,0.010967456695885409,0.07720848484899247,0.007568421802393488,0.031226955395744476,0.004247901321529065
"polynomial (order 10)","polynomial",true,12,6,0.006562253343528249,0.04255663245109802,0.006308919306227573,0.02820770965179066,0.0031927826289109406,0.013650898159329789,0.07662203748650542,0.009425783137035047,0.034905694447441266,0.005284057369396734
"polynomial (order 10)","polynomial",true,12,7,0.008427083316888673,0.04287660618132291,0.009873033700906987,0.03794825049224548,0.004873078056122604,0.016637700657620776,0.07698402588813175,0.013042530705210411,0.04313505658838042,0.00712871611761794
"polynomial (order 10)","polynomial",true,12,8,0.0101577279178717,0.044052963223584325,0.011933178193937502,0.04582370712299421,0.00611427982281788,0.020003885294613267,0.08187471788102275,0.017776747954782315,0.05628163986737515,0.009690676541108332
"polynomial (order 10)","polynomial",true,12,9,0.005856192622029947,0.04130268924901148,0.005725934838020246,0.026801004772145375,0.0028840655792560245,0.011392243473091795,0.076206859902342,0.008629067230774067,0.03322170888435634,0.004717930327283905
"polynomial (order 10)","polynomial",true,12,10,0.007903653497891903,0.04284384255118816,0.008473562731348269,0.03351063329230765,0.004185774447095302,0.016343780491473857,0.07727638885413929,0.011824402061979336,0.03972499768891116,0.006529538893370403
"polynomial (order 10)","polynomial",true,12,11,0.0056328422197248415,0.04169789907070532,0.005425053135665967,0.026133340905709204,0.0027473463566656583,0.010412937483458,0.07756438873255375,0.00784399398743974,0.031675162866308414,0.004298787338615811
"polynomial (order 10)","polynomial",true,12,12,0.0067888718743044215,0.042761759455956144,0.0064478531445641765,0.028503364213439523,0.0032753441374728048,0.013759198350016509,0.07702701600116263,0.009519695256203768,0.03505832715547441,0.005334384943827274
"polynomial (order 10)","polynomial",true,12,13,0.008309251621300152,0.04296097451332645,0.009417287655911126,0.03602944411355293,0.00462584509572761,0.016170507956306635,0.07711483621284106,0.012537019290624167,0.04141760404426592,0.00682677947415824
"polynomial (order 10)","polynomial",true,12,14,0.005790326190512039,0.042172320656427356,0.005394750010474437,0.026043108721367267,0.002757287051674116,0.011540540496492871,0.07815030667883092,0.00808172459107534,0.032249314555122664,0.00451087313757233
"polynomial (order 10)","polynomial",true,12,15,0.00678195844284308,0.042502949308932586,0.006661816271350316,0.02908614209571356,0.0033569293141403425,0.012865771720309574,0.0766157445762698,0.009454304305691765,0.03487559197331306,0.005218003807333543
"polynomial (order 10)","polynomial",true,12,16,0.00843286473212382,0.04333574870103999,0.009340565996433342,0.035865783751596575,0.004613416243762523,0.017246031530566044,0.07762789598335416,0.012728597255710981,0.0417739810234351,0.007013731111147537
"polynomial (order 10)","polynomial",true,12,17,0.00566908725955109,0.041837461399240064,0.005461380882162999,0.02620559435121508,0.0027649012353436436,0.010468477160566706,0.07767578933594893,0.007888129811024326,0.03176234918309842,0.004322536711136801
"polynomial (order 10)","polynomial",true,12,18,0.006826794791836365,0.04283627768818696,0.006488760121977131,0.028593562562643938,0.00329534040530363,0.013807576736622269,0.07708826871626709,0.009561355852620957,0.03513398875905485,0.005356212614384135
"polynomial (order 10)","polynomial",true,12,19,0.00832208555685459,0.042989782860281885,0.009427182422450761,0.036037868225263184,0.0046307107688087846,0.016178891549309127,0.0771426771899623,0.01254603128677088,0.04142427994576616,0.0068309253356386
"polynomial (order 10)","polynomial",true,12,20,0.010255037677832854,0.04415617607181909,0.012032903406305449,0.0463046396887183,0.006178060783662074,0.02004488724425432,0.08195714090522666,0.01784761017648086,0.05670233503541994,0.009736966119493064
"polynomial (order 11)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 11)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 11)","polynomial",true,12,2,0.008751362014148119,0.06374959356811036,0.007405875650123433,0.030551668956134072,0.003921546840193671,0.011233036839556804,0.08964724188726547,0.009075359264489286,0.03391830222197755,0.0048653172517459315
"polynomial (order 11)","polynomial",true,12,3,0.003251345336288524,0.029748253301128926,0.0030668952818231985,0.01960431283889717,0.001563954420700835,0.005017572025488785,0.0674409472803956,0.004186915142785828,0.023011199325206545,0.0022214003746877874
"polynomial (order 11)","polynomial",true,12,4,0.0029436167543066545,0.02493758746458615,0.002969219044786627,0.019289669600438455,0.001480403168960962,0.004600668661947534,0.06539235652927415,0.004002160708497678,0.022473477799260757,0.002093379439981398
"polynomial (order 11)","polynomial",true,12,5,0.0032289121396924967,0.024665901763487583,0.0033363885403607687,0.02045956972706943,0.0016504627621452387,0.004837810384605566,0.06511887298925978,0.004314461771726181,0.02332435762879582,0.0022378386781575447
"polynomial (order 11)","polynomial",true,12,6,0.003528800947550743,0.025022684870580524,0.003677511739082327,0.02149211690771588,0.0018142462969785562,0.005086219025979887,0.06515219344583834,0.004585059479158999,0.02404312497239654,0.002369623061448562
"polynomial (order 11)","polynomial",true,12,7,0.0037875542489235613,0.02512226336773394,0.003959336318474225,0.02231163638534025,0.0019513914518237397,0.0052840174000009735,0.06523592287891902,0.004783706227267637,0.024559900682010447,0.002468679965677647
"polynomial (order 11)","polynomial",true,12,8,0.004010391305416597,0.025160214195696,0.0041963029566498234,0.02298006275326986,0.002067587527276041,0.005439658634281807,0.06527068543583865,0.0049319067610149835,0.02493998243420846,0.0025437500845577176
"polynomial (order 11)","polynomial",true,12,9,0.004205757428511491,0.025189584063023365,0.004401101830618866,0.02354397022861969,0.0021684772444294687,0.005565865158718581,0.06528589236799728,0.005047707706186983,0.025233964829738883,0.0026030587206885697
"polynomial (order 11)","polynomial",true,12,10,0.0043794283699517015,0.02522335314857272,0.004581561642091364,0.024031077838842452,0.002257636731198632,0.005671743068058267,0.06529027362421184,0.005142262221224286,0.025472166131938492,0.002651882726259135
"polynomial (order 11)","polynomial",true,12,11,0.00453506935821194,0.0252605431540127,0.0047423939102658194,0.024457994020118473,0.0023372499512730235,0.005763123270986431,0.06529268544537004,0.005222167313151957,0.02567223497454072,0.002693408981963319
"polynomial (order 11)","polynomial",true,12,12,0.004675149838800583,0.025299589518808112,0.004886623806417761,0.024835406381604162,0.0024087381018828326,0.005843591770382095,0.06528827497230426,0.005291308480330273,0.025844491335415776,0.0027295362062523506
"polynomial (order 11)","polynomial",true,12,13,0.004801641881237982,0.02533817217315,0.0050165651137685,0.025171252594776414,0.0024732015273805134,0.005915644100851753,0.06528431208075289,0.0053523482198047125,0.025995912662091347,0.0027615704324015873
"polynomial (order 11)","polynomial",true,12,14,0.004915907862116156,0.02537518604842911,0.0051337391805965395,0.025470873166959538,0.002531373814007793,0.005980720447969499,0.06527885569304563,0.005406788087351422,0.026130464219033138,0.002790253805566607
"polynomial (order 11)","polynomial",true,12,15,0.005019177550131992,0.025410298786791477,0.005239520540048463,0.025738841577795313,0.0025839174150500597,0.0060397943006076935,0.06527122989333303,0.00545569081726195,0.02625093791015721,0.002816104446877326
"polynomial (order 11)","polynomial",true,12,16,0.005112408506987894,0.02544133160105635,0.005334914647185044,0.025978530654039506,0.0026313259496013063,0.006093628553363057,0.0652659039524777,0.00549983933778577,0.026359381607260954,0.002839511734668063
"polynomial (order 11)","polynomial",true,12,17,0.005196560048877955,0.025471248453869687,0.005420970444165881,0.026193208289011796,0.002674108153443511,0.006142544195313598,0.06525760957641068,0.005539634302655727,0.026456884860677897,0.002860664343753184
"polynomial (order 11)","polynomial",true,12,18,0.005272501462493144,0.0254969663530015,0.005498572410824309,0.026385576559818682,0.0027127026474167556,0.0061872482214674835,0.06525085658195347,0.005575758179330281,0.026545179800863305,0.0028799076541001756
"polynomial (order 11)","polynomial",true,12,19,0.005341066297020045,0.025521222723606074,0.005568582572802921,0.026558150327899717,0.0027475348765520057,0.006228022485602241,0.06524744154486774,0.005608510618410733,0.026625060280876574,0.0028973891576968306
"polynomial (order 11)","polynomial",true,12,20,0.005402714374455957,0.025541176142380502,0.005631489291380456,0.026712469060867185,0.002778843760568071,0.006265049881625394,0.0652436229843959,0.005638064336338667,0.02669701022038449,0.002913196680377189
"polynomial (order 12)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 12)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 12)","polynomial",true,12,2,0.00870795124074786,0.06382994717750823,0.0073897990524048685,0.030515023727309194,0.00390923189919258,0.011224321553963603,0.08969613935139603,0.009079090561522684,0.03392369938909683,0.004865548038486679
"polynomial (order 12)","polynomial",true,12,3,0.0038365834753477505,0.029302407352269078,0.003523789115754079,0.021069815272540104,0.0018136030439793475,0.005240199033723703,0.0670396398883731,0.0042162935406675406,0.023135043662370947,0.002262395408472665
"polynomial (order 12)","polynomial",true,12,4,0.003891226883542523,0.025137257319664517,0.004001386985191925,0.022744547817178617,0.001993585571712236,0.005133404824717615,0.0642510214929851,0.004293075178996637,0.023402418944143473,0.0022695502352469534
"polynomial (order 12)","polynomial",true,12,5,0.004452285619350972,0.02518255948312032,0.004951614674318694,0.026412014070989056,0.0024585894398073144,0.0057163411587518006,0.06376306792278841,0.0050613167590181606,0.02594611154696115,0.00264212030974146
"polynomial (order 12)","polynomial",true,12,6,0.003369344904486168,0.024517211581602836,0.003434619115470614,0.020772551343725142,0.0017064023710235802,0.0054613272637392875,0.06378473491402388,0.004651959328416422,0.024312897850303744,0.0024436163109764026
"polynomial (order 12)","polynomial",true,12,7,0.003574255319680737,0.02467666673843949,0.003685550219508162,0.0215226523561889,0.0018243178696402962,0.005314378156050125,0.06322934865287871,0.004618700318285851,0.024221567906526967,0.002408243098027361
"polynomial (order 12)","polynomial",true,12,8,0.0037429648306073456,0.02457251859269376,0.0038883936929397125,0.022122847745519366,0.0019203762750778825,0.00536500112612822,0.06281586595495882,0.004623446229765189,0.024242943489516,0.0024169274974948237
"polynomial (order 12)","polynomial",true,12,9,0.003968090139026119,0.024519738874875435,0.004170581363772062,0.02297052764381543,0.0020537646213236653,0.005513854314154265,0.06269074805834317,0.0047156550118325,0.02449433960884829,0.002470476445046361
"polynomial (order 12)","polynomial",true,12,10,0.004235806773295441,0.024516256192628882,0.004530812119140996,0.024091787382370524,0.002224472247749494,0.005726978424097588,0.06273219555332751,0.00489891795457312,0.024996650506502217,0.002565068641102289
"polynomial (order 12)","polynomial",true,12,11,0.004530352911631602,0.02454270315581055,0.004961428816407554,0.025561001611875047,0.002433931209477495,0.005985057408140054,0.06280350158816009,0.0051792216858942,0.025819636857105314,0.0027029700020761737
"polynomial (order 12)","polynomial",true,12,12,0.004839271235499012,0.024579754096947088,0.005457371701292956,0.02779654790101422,0.002700763428769789,0.006273608911966693,0.06287078008897759,0.005568398112871907,0.027300507706396946,0.0029032944969048023
"polynomial (order 12)","polynomial",true,12,13,0.003574347270226815,0.024106135477719684,0.003701588356439951,0.021574344734059808,0.001829736042770427,0.005758894163591992,0.06326402775199519,0.0049265756930849565,0.025034242106246107,0.002582471418378623
"polynomial (order 12)","polynomial",true,12,14,0.0036787333326994344,0.02439363251475725,0.003824724331136921,0.02193034496769765,0.0018882301229362327,0.005495523809995289,0.06293161021491897,0.004780171964533693,0.02465049545180922,0.0024907995521215682
"polynomial (order 12)","polynomial",true,12,15,0.003779085090390416,0.024388792539579998,0.003938403570193786,0.02226359025471413,0.0019430391453233414,0.005461677609084426,0.06264211771921464,0.004703815635530828,0.02445866054878975,0.0024588657063551707
"polynomial (order 12)","polynomial",true,12,16,0.003962506458717924,0.02439818517955799,0.004163504883610485,0.022938655483886367,0.0020500474559537623,0.005554988628318864,0.0625591782477059,0.004742156325056627,0.024566059242171992,0.002485598611899313
"polynomial (order 12)","polynomial",true,12,17,0.004204644690339893,0.024434530216841898,0.004485173644692858,0.023934729885082738,0.0022025250121307616,0.00573094052158016,0.0626458330460067,0.004886011674565794,0.02495892037652756,0.002560988870620534
"polynomial (order 12)","polynomial",true,12,18,0.004483378792402949,0.02448511741546085,0.004887470114201373,0.02527993037390509,0.0023968844603480376,0.005963718285750295,0.06274406011904192,0.005133176930911819,0.025671965809366402,0.002682590865947936
"polynomial (order 12)","polynomial",true,12,19,0.004782644344798168,0.024537524450169195,0.005360580686580134,0.027241711385967753,0.002643639829180655,0.006234885032976471,0.06282773874772517,0.0054900476890013955,0.026923327658617827,0.002861586946073309
"polynomial (order 12)","polynomial",true,12,20,0.003563348903312379,0.024083114121987523,0.0036935650492506866,0.02155053341213205,0.00182523988358537,0.005763632115743191,0.06323893947901892,0.0049254870276902105,0.02503242102714422,0.002582721331730873
"polynomial (order 13)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 13)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 13)","polynomial",true,12,2,0.00807301600930797,0.06360914206073387,0.006925801386330041,0.029528438464270914,0.0036500002113147027,0.011034929610483333,0.08943148269797341,0.00891021004932469,0.033610881273024286,0.0047771254585208135
"polynomial (order 13)","polynomial",true,12,3,0.003037638406248327,0.02768605698792753,0.0027986730215077043,0.01875807116812892,0.0014388389004951583,0.004965655477885954,0.06605778474473209,0.003941793009742176,0.02238376722162775,0.002124437564818395
"polynomial (order 13)","polynomial",true,12,4,0.0027624024618290535,0.02244385865730662,0.002826638681400346,0.018975852882613182,0.0014063410518376728,0.00469878420805824,0.06377300745447093,0.0037572794039180454,0.021882439702771327,0.002016360257889518
"polynomial (order 13)","polynomial",true,12,5,0.0029406691851222863,0.021858245823416108,0.003209548623814562,0.02045240865869136,0.001572620328425566,0.005079620214599859,0.06317142555581519,0.004109515545710442,0.022949771280416403,0.0021935874512708014
"polynomial (order 13)","polynomial",true,12,6,0.003107373813914581,0.021460169824333783,0.0035253623566738218,0.021763425166056186,0.0017200163436989447,0.0054618135304013386,0.06287148986647613,0.004440697425709685,0.02398259187036708,0.0023662171534230645
"polynomial (order 13)","polynomial",true,12,7,0.003244549972020807,0.02125585686751222,0.003787550811098375,0.02305802625052445,0.0018530586818586812,0.005789184977688276,0.06268528397117322,0.004728335565229086,0.02498376176918073,0.0025211952723214054
"polynomial (order 13)","polynomial",true,12,8,0.0033693836608396028,0.021049081992446164,0.004032824715004352,0.024757476039838376,0.001997161267155813,0.006076775227051565,0.06256837864792893,0.0050029478200650165,0.026255774799381928,0.0026810414108533564
"polynomial (order 13)","polynomial",true,12,9,0.0021500763298881943,0.02039729767172892,0.002216750496337512,0.016671892380082213,0.001097310160855842,0.005536827562461892,0.06272481275458347,0.004325484078897894,0.02351699646004478,0.0023357561798322633
"polynomial (order 13)","polynomial",true,12,10,0.0021154043157388582,0.02038549514785463,0.00220233006552498,0.016615398945862177,0.0010867641770736206,0.00539939874845645,0.06249940335340845,0.004230782851941685,0.02325823322815098,0.0022808318404355828
"polynomial (order 13)","polynomial",true,12,11,0.0021302230668720835,0.020264079911501077,0.0022313290267657816,0.01672881617329529,0.001098983295308106,0.005435782081667319,0.06250949099554366,0.004198040780372318,0.023181762211182882,0.0022738382578131964
"polynomial (order 13)","polynomial",true,12,12,0.0021863363787858036,0.02014460937128231,0.002310553965327833,0.017040252177930326,0.001135075525773604,0.0055448328621635,0.06249169199132911,0.0042154828618378,0.023244947201085428,0.002295058176503357
"polynomial (order 13)","polynomial",true,12,13,0.0022749218316896096,0.02006056944084507,0.0024328034784821,0.017519694010187645,0.0011913955474503032,0.005696640729085763,0.06246441811926364,0.004273182688538074,0.02341865238121221,0.0023363572716555278
"polynomial (order 13)","polynomial",true,12,14,0.0023879942062292048,0.020008563156563262,0.002590256816285724,0.018135202075698496,0.001264324279783431,0.005876244300994136,0.06250183849014525,0.004364696269136978,0.023684630691912366,0.0023932567230217847
"polynomial (order 13)","polynomial",true,12,15,0.00251877579885109,0.019980304045602134,0.002776216275203951,0.018862994328806164,0.0013509702227040006,0.006074407942614055,0.06253313390917237,0.0044858866719128835,0.024032716941389476,0.0024630960924193106
"polynomial (order 13)","polynomial",true,12,16,0.0026621141446159387,0.019982202052004253,0.0029856528516924467,0.019691960302785912,0.0014495095942013575,0.006284863055017261,0.06254953528550602,0.004634087165000172,0.02445985314572363,0.0025443700386859874
"polynomial (order 13)","polynomial",true,12,17,0.002814251738220256,0.02000010574672912,0.003215052165804983,0.02062674705683012,0.0015592739194829745,0.006503397574686216,0.06255514842911175,0.004807875052680635,0.024972161389639737,0.0026366565603043665
"polynomial (order 13)","polynomial",true,12,18,0.002972403339455778,0.020027629596359574,0.0034619748932849716,0.02169559092115623,0.0016809426757735026,0.00672713862946259,0.0625510199251888,0.005006903045396617,0.025591262417378947,0.0027408351510677656
"polynomial (order 13)","polynomial",true,12,19,0.0031345665773595656,0.02005981226169127,0.0037249555493300886,0.02298196594916694,0.0018176630245354225,0.0069543827505180395,0.06254667937707754,0.005232050304850544,0.026377473671849595,0.0028602592117149966
"polynomial (order 13)","polynomial",true,12,20,0.0032995226181380065,0.020101664730497612,0.00400354559415553,0.024820370552460426,0.001980658756472385,0.007184057799816344,0.06253909863755341,0.005485372774046263,0.027568814191172932,0.003006204819939238
"polynomial (order 14)","polynomial",true,12,0,25.374981207370997,1.672906666666667,0.8081302794477871,0.3655200360000385,0.8986097553843846,54.82433476196057,1.724950514055542,0.8223379614698113,0.3729566816896207,1.0149806247557698
"polynomial (order 14)","polynomial",true,12,1,0.06902646086325007,0.21526840580010315,0.04721926950028567,0.07803109329143493,0.026804496957571623,0.08643382231238414,0.23472139791651178,0.05236628455704793,0.08258146819140194,0.03046754882866738
"polynomial (order 14)","polynomial",true,12,2,0.00810003489917611,0.06276938103946887,0.007002198158084606,0.02968068852653516,0.0036806018411936698,0.010990327883691451,0.0889577447951581,0.008860232203717315,0.03351717752804911,0.004753526653563844
"polynomial (order 14)","polynomial",true,12,3,0.002761482846012262,0.029805015974372986,0.002624094688621751,0.018130007540958153,0.0013348385431805351,0.004334639043277168,0.06526537310685022,0.0034048783323071723,0.02080853765363782,0.001842978457703488
"polynomial (order 14)","polynomial",true,12,4,0.0020866927942188953,0.023567412199213888,0.002119952316881911,0.016303784783735387,0.0010547040640825785,0.003423956658552838,0.06284744345329706,0.0026086100438211827,0.018251587632340645,0.00142590914216529
"polynomial (order 14)","polynomial",true,12,5,0.0019989602835103364,0.021802851263892663,0.002088249291079425,0.016197752213771635,0.001029826262088483,0.0033849433281098133,0.0619693996114706,0.002537337114480852,0.01802633134649246,0.0013934601219678655
"polynomial (order 14)","polynomial",true,12,6,0.001996283062381632,0.02098266301649499,0.002107590080603896,0.01628652487014862,0.0010360619997795935,0.0034939617764310864,0.061885041477554754,0.0025861899815461066,0.018219208044150333,0.0014251933268607632
"polynomial (order 14)","polynomial",true,12,7,0.002011723404208515,0.020851538326855313,0.002132511314256388,0.016394123391218637,0.0010471106982588622,0.003617336837582535,0.06197854509299679,0.0026516772896774126,0.018464290910269913,0.0014649315312415473
"polynomial (order 14)","polynomial",true,12,8,0.0020360623629305337,0.020790780380498763,0.0021617056921237514,0.016515774788726588,0.0010610260278615963,0.0037293808816409755,0.062011101266804154,0.0027161783062249712,0.018699472223881554,0.0015027654362505852
