"name","method","b","J","cond_R","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"Gini index","tree",10,55,45.0647043750115,0.8846839838626007,0.4326135476518253,0.4464187130108072,0.2562264181068092,0.2576936023526271,0.8935431726982123,0.44525814396383046,0.45136636143603726,0.25756749348857644,0.2604183315958967
"Gini index","tree",10,63,41.92234336562558,0.6847526524464541,0.37516121010869746,0.3211280631934166,0.2260578292313046,0.18924622122039317,0.6913412005212404,0.39286751531357283,0.3257204042369732,0.2274614526916189,0.19157289161293142
"Gini index","tree",10,71,37.855862574261124,0.47229171107174794,0.2923442019484688,0.3048790442018747,0.21718861355826138,0.1715955109318314,0.46761020423152994,0.3038158254453731,0.30807367120452883,0.21907880380594852,0.17246163858906013
"Gini index","tree",10,80,36.220723883691235,0.3667824206099071,0.2562431281083217,0.15162974890510136,0.15390612068111154,0.09576273655930784,0.3619554039472535,0.27704500300503726,0.15202111267945734,0.15480846229859133,0.09526883353747519
"Gini index","tree",10,90,32.25455925486749,0.21253161425532177,0.17462303767125623,0.15180780170139752,0.15235924674499016,0.08477365449786615,0.20198368476056763,0.18363934349515948,0.14989446115393307,0.15218883061562954,0.08283849291901649
"Gini index","tree",10,101,29.27866931557248,0.17980171840987416,0.17485768871860946,0.1165362546479869,0.12859611864311593,0.0668549101160769,76.70069333958381,0.19434622310658264,0.11464064244530639,0.12795122451928512,0.0683374216715835
"Gini index","tree",10,115,25.48763467517142,0.11486738854495031,0.14074469762223257,0.07186458898687417,0.10273487066655464,0.04217393424415779,2.8624784939890597,0.16440879607514394,0.07153567783000084,0.10275243144502567,0.042046281372008804
"Gini index","tree",10,129,23.44335526039424,0.0756154631808707,0.10116943599360842,0.059551856143886577,0.09480541305089388,0.03275303992994679,49.38631158940478,0.11887938467289563,0.060843653885917,0.0964169160052252,0.03515956747710152
"Gini index","tree",10,146,20.871456769704462,0.07044073064760448,0.09465120287416612,0.07219123012342239,0.10421310906169463,0.03681498034185205,256.67253266263003,0.10027315233711105,0.07207116436813514,0.10535015338664762,0.041791493428708526
"Gini index","tree",10,165,18.842313721253667,0.09292183164672085,0.11971646147450903,0.09263485283724247,0.12216538047922251,0.048184067980342665,277.97424201513024,0.12218435227272065,0.09194507802990308,0.12340267380284121,0.05321133696522926
"Gini index","tree",10,186,18.120531215895138,0.04793565445304727,0.09145462347733158,0.05423985734226625,0.09107487017526576,0.02711922278487416,80.2288420138663,0.09910713233413267,0.055247174774442354,0.09291382709611985,0.030504847847486114
"Gini index","tree",10,210,15.25876956893957,0.0358265907051355,0.08340630126426413,0.03638266948915112,0.07785259507387772,0.018916527221979357,0.03500295936543222,0.08822729558103364,0.03594019348188844,0.07835095141293415,0.01871761896476578
"entropy","tree",10,21,18892.634838923466,65.3127775134289,4.238690081490785,2.421880886212607,0.6996872400729256,2.5489675163683234,3.0907232365882024e6,4.215468479626638,2.413156531501312,0.6985825224704594,3.1204060810650347
"entropy","tree",10,24,500.79944489688955,68.88093297184984,2.1630959059875217,1.5679709353686455,0.5705993458242583,1.4770876536132407,6.447441136782225e6,2.1745605189348405,1.5644424287510552,0.5724789142454915,2.384734142971494
"entropy","tree",10,27,499.84521862546643,106.28260999638317,3.0116158771810775,1.549651297822114,0.5385381951508004,1.6612408803986447,1.0034956646947358e7,3.0230804901283967,1.5474439421792299,0.5404488430961781,2.796043984776271
"entropy","tree",10,30,284.16845911349316,33.55882012940069,1.826540918743412,1.2238017540775652,0.48155568320606573,1.1076799812361025,2.9744675268581277e6,1.8380055316907316,1.2239320215249134,0.4833953811471503,1.7191871586295187
"entropy","tree",10,34,126.84583418772762,4.098410648553423,1.0626065766050043,0.9916572450167342,0.4145699753143086,0.7237854375777878,44108.98356897486,1.0543989423443245,0.9916117748514485,0.4139250121857838,0.7819904486490683
"entropy","tree",10,38,114.07591658850625,4.172812794010109,1.0158666992792318,1.050575820374622,0.4241403460334339,0.7515959745300584,47843.63773962513,1.0118021411542546,1.0515672169093284,0.4236941811904113,0.8135655674934837
"entropy","tree",10,43,116.82979655517042,4.578119677473192,1.4033598294360556,0.8167346691214725,0.3734983941537211,0.6542231748014539,22000.366862205225,1.3792127889696781,0.8137239497484697,0.3721564952115362,0.6868355794334978
"entropy","tree",10,49,105.52366142521478,1.0271475584676013,0.4456438212407724,0.48740335687513137,0.28839168721281705,0.30562767778049416,10272.951846520544,0.43447160602120954,0.48591649271034737,0.2884308618097339,0.33703376948912334
"entropy","tree",10,55,87.58988644796385,0.5592297045391477,0.3531012406433532,0.29153242872204893,0.23748767202018337,0.18398928185450053,1123.8647453514393,0.3333769182883311,0.28750545845263226,0.23643169611441875,0.1898270665358868
"entropy","tree",10,63,70.3195176221477,0.7684223341643245,0.39243472757459996,0.44980144090244206,0.27041958107713027,0.2497010480331745,27863.736882522444,0.37352404040599285,0.4407708095266617,0.2688539709572638,0.3034171308031812
"entropy","tree",10,71,67.43881668621567,0.2559938722424861,0.28047498761130507,0.2396759081694996,0.20769251747935946,0.12857663022143184,1032.5366325602356,0.2616540021134156,0.23168077667336862,0.20528104903951874,0.13413009166900214
"entropy","tree",10,80,45.86069296168317,0.670443957153949,0.3233940948533878,0.5825217211395266,0.3295999339639959,0.305703833864921,21173.6475476895,0.31663974516733,0.5731293752913251,0.3277961281535316,0.3525154713686717
"entropy","tree",10,90,43.228298307306794,0.870115040201733,0.35142780980466254,0.46937791568676596,0.2809588104763192,0.2538315392843225,47571.41195935435,0.36214673393282915,0.46328014165172654,0.28040416589206263,0.32967278106004255
"entropy","tree",10,101,41.155793293871724,0.872309757298337,0.33783311631292706,0.45263638616411167,0.2752194467700001,0.24561932150225896,49503.0919092149,0.34855204044109367,0.4455238638533702,0.27446327469604037,0.32242042694436823
"entropy","tree",10,115,33.57176312630935,0.28634325562585455,0.21650462317016492,0.31340397179132684,0.22807672870018328,0.1603097899563404,1500.434510579218,0.20927830799785047,0.3073888846595588,0.22655635402556523,0.17046300376695325
"entropy","tree",10,129,29.91256869666635,0.24716727432586014,0.19953414726929306,0.2595132585738336,0.19017603956084725,0.1295847525815548,387.0617481772996,0.19311246912641034,0.25447042351246785,0.1890006684872341,0.1336771775196812
"entropy","tree",10,146,29.262228213344137,0.13769666551348897,0.15047719554643485,0.14460203301565608,0.13714732910669797,0.0714312614152959,0.1355547825577911,0.15501473441354308,0.14170577901375814,0.13568302896194354,0.07007499358769018
"entropy","tree",10,165,26.97566487284181,0.14889092930169212,0.1444504927236721,0.1596520295024351,0.14769442441016356,0.07878645312317992,1043.5900313677432,0.1409949905639848,0.1588093321240941,0.14824901516758054,0.08983102918829634
"entropy","tree",10,186,25.03822001407764,0.15538568099182928,0.121730361158183,0.17568072750494124,0.17265155513353936,0.08931231359957204,43.078836094483904,0.12690724516851493,0.17568384976591503,0.17294081440125803,0.0914158145787337
"entropy","tree",10,210,20.320050894160655,0.13239159618128685,0.11717769469115057,0.10719547195748355,0.12405312313830555,0.05749467211830313,0.13203721916582253,0.12876031309776392,0.10724919462753443,0.12455490528859084,0.05752767090171312
"univariate","univariate",11,21,217094.07967941786,2.2644900084870874,1.601567503747036,1.8322380681216055,0.5887437621065295,1.0320064322644733,2.2209413635743425,1.578405815162757,1.8203803039531585,0.5868940487831854,1.0228366627780645
"univariate","univariate",11,24,5046.434334222184,7.149140768709048,1.3442348123816865,1.742041564960324,0.6022989033544693,1.28938439042413,6.521744349481052,1.3686441814891555,1.7568156404783497,0.6049076450598035,1.295907108307593
"univariate","univariate",11,27,2110.2364678381705,4.287028446367338,1.6334426954950496,1.580232305222306,0.5494032272530337,0.9210941000305991,3.159455016665691,1.5935280834234644,1.5629232770483783,0.5463172347033189,0.9007744612107906
"univariate","univariate",11,30,1707.7863772377489,2.277213983413805,1.0546219318046166,1.4202539842080828,0.5406193218561921,0.8614897072475938,2.3443608296503204,1.0488916761859723,1.4320337810237032,0.5434040266622192,0.8731947929493034
"univariate","univariate",11,34,561.8257320062645,5.096270140430425,0.999821030795456,1.2114717553031829,0.4927775744025448,0.8011083108884572,3.7385048350123475,0.9872300214655233,1.2312808181559727,0.4962136264874874,0.7978593477330981
"univariate","univariate",11,38,254.96341837569773,4.641744661031992,0.9081604833106153,1.0426308715381025,0.437013499890719,0.6310310225440048,3.1270135550200684,0.8923783785825529,1.0397098248139947,0.43615981587027025,0.6207225285733804
"univariate","univariate",11,43,170.40038173961221,3.202826991435761,0.7998024303400367,1.1654819694677223,0.4938404688942834,0.7377836573890844,2.6119005995922735,0.8064368284138036,1.162991411621259,0.4922794982878145,0.7220210894787524
"univariate","univariate",11,49,261.68903506739724,4.354664547912528,0.9041524324827154,1.401051996151091,0.5264747619646415,0.8511996933588252,3.4311929888184207,0.8976220837608841,1.3967689691983751,0.5262189555051678,0.8443323868669455
"univariate","univariate",11,55,92.70438262067586,2.391072295101513,0.6038885495462438,0.5444050024970356,0.2816464144546044,0.3615441240457476,1.8135663415821837,0.625657534671611,0.5489328638900332,0.28189799197378745,0.35331737810663144
"univariate","univariate",11,63,88.54250320185257,7.635986499417753,1.353991286786897,0.8466781417658154,0.4113368608317986,0.5932967884240571,4.659656543457297,1.3919917513621927,0.8404448594610775,0.4086298612623875,0.5672033876886499
"univariate","univariate",11,71,111.67912173824315,1.0218587158988026,0.42014966590212605,0.49937915019505663,0.3054725078601016,0.30990103285715404,0.9248653926511142,0.39372362247152937,0.4937099181457232,0.303008754896616,0.3009857739872346
"univariate","univariate",11,80,83.28079041989233,3.2774350302134163,0.6012102668038991,0.8120035907551553,0.40135592372889795,0.5277357122516242,2.425319154479361,0.6186957545262969,0.8039289468567292,0.3986425270836005,0.5145170272628355
"univariate","univariate",11,90,62.36935612936195,8.076410504691392,0.5648168141880843,0.5659195934365163,0.3127365976320616,0.39781603914014324,4.960398014855848,0.5717957529299608,0.5729622540148102,0.3148384567232707,0.39387029437509435
"univariate","univariate",11,101,49.56806930929541,2.541934204881042,0.6165831279318889,0.5834788071084674,0.3335679441998268,0.38374665872283925,1.7347516664556568,0.6490892045184511,0.5928148453668995,0.3356931977378816,0.37429270721423963
"univariate","univariate",11,115,50.136965846424054,1.1023047392274576,0.31996277905744436,0.43716771728135373,0.2658717275383841,0.26038307292755547,1.1210400146199426,0.30253290527076276,0.4388806487567125,0.2669902020375995,0.263683776355623
"univariate","univariate",11,129,36.42359605092661,7.473958112599477,0.5997962791758895,0.46612712642219284,0.29434194622033033,0.33689699237208753,4.349980048442191,0.6214674224252089,0.4771479759555202,0.29758923565899653,0.3309995277987786
"univariate","univariate",11,146,37.61072212218864,1.3149357765485319,0.46625697073994404,0.5592983782904601,0.3266901910202051,0.3494322229353775,1.008893806599531,0.4886180884397881,0.5387179970292715,0.3198156778946987,0.3277157433549709
"univariate","univariate",11,165,35.0142979542699,0.4841341299788548,0.29222251757417256,0.3717741729472207,0.25292106510327106,0.2016938848414985,0.40246531047905804,0.30086598250564206,0.3606787515400518,0.2487321801158401,0.19177959996739158
"univariate","univariate",11,186,31.91535023123558,0.472309637003655,0.26082710421130484,0.2666779576361413,0.2051069224023017,0.15437819704841238,0.35286833525578104,0.2699437097066954,0.2511927762935858,0.19877777637415286,0.13971092448125194
"univariate","univariate",11,210,28.090323357003363,0.47203130718715475,0.3139921086820181,0.37019086997439454,0.24748653853270058,0.2041761288027865,0.4353812141023556,0.308025652060572,0.3539177059485295,0.24220027245046177,0.19322765254245056
"$k$-means","kmeans",11,21,325.3085225326123,2.223854457362696,1.1985148680411344,1.1590214373726608,0.46868017868683004,0.7108290760143823,1.9109159676085437,1.1630820992534394,1.1430646021760786,0.4648730871672032,0.6831533577379475
"$k$-means","kmeans",11,24,336.6964984199116,3.8153611068714657,1.3207560130412546,1.5416754499961143,0.5324415265801996,0.9822721334701967,3.242501704236767,1.28206666051584,1.5285828903958947,0.5290302055893245,0.9475229204635532
"$k$-means","kmeans",11,27,151.6407028801485,4.119492197356997,0.5787386557483638,0.953434246599138,0.4239422699462446,0.6161233871794984,2.8584023033688095,0.5609779681276309,0.9730733654109543,0.42746717544932294,0.6093488188638764
"$k$-means","kmeans",11,30,160.13556449270595,4.071957434381376,2.1099730657040907,1.1351963005928463,0.4781084432728778,0.8012091440430482,3.36114401603701,2.0726018048156574,1.1318301437711349,0.4761737875385525,0.7674060355430464
"$k$-means","kmeans",11,34,145.69930199106312,1.5594348047927076,0.6814784064931206,1.141733005599959,0.46109024779980196,0.6603629758647629,1.478374570123578,0.6712877213927103,1.1292461251295374,0.4588658795657603,0.6469781138098666
"$k$-means","kmeans",11,38,194.16459529193128,1.8182979175524532,0.5254976044820138,1.1313828300019024,0.47490454628811096,0.6334846580316532,1.536784187465175,0.5299779458626597,1.127579905333171,0.4746257448243532,0.6272316918042952
"$k$-means","kmeans",11,43,67.95872424804675,1.1544576143518808,0.6494581181037826,0.8698255837636193,0.4094770849608425,0.4914080851701694,1.1261204863532126,0.6223201061462716,0.8708214573699052,0.4095816060926519,0.4899441447782315
"$k$-means","kmeans",11,49,62.92592006686966,0.849221129357019,0.3795120653847594,0.6576079368584485,0.3445179179562741,0.3565784443960411,0.7362148037710334,0.3729631856665124,0.6681481822325611,0.34741906511275256,0.3572924757249338
"$k$-means","kmeans",11,55,57.04221967694698,1.5558127286310324,0.5995375894174396,0.8044362641108214,0.37719988450026865,0.48950888734098186,1.4365589876202298,0.5874753101903166,0.8115137399783257,0.378436940363692,0.48710567450888226
"$k$-means","kmeans",11,63,44.80164979200523,0.7482377287913228,0.5255363259072138,0.6576349701832982,0.3223673170552022,0.3481115250775628,0.669287820824281,0.49804956316374577,0.6534571818927312,0.3213441870062674,0.3398141713610999
"$k$-means","kmeans",11,71,40.23260319753196,1.1093877060760267,0.5316134669743077,0.38195560485019003,0.2678103065099646,0.2591721115235361,0.8277486093815102,0.5014329373601124,0.36490082226383275,0.260833501473507,0.23520540329182704
"$k$-means","kmeans",11,80,38.15576802549287,0.29691097737335514,0.1563015384433434,0.08995577100850968,0.11541098505872828,0.05936739533391372,0.20072257700599702,0.1755723875129262,0.09459393178359744,0.11662155562986341,0.05696327988600967
"$k$-means","kmeans",11,90,43.64604824217025,0.6672353230621341,0.5244072750839206,0.39648693396592594,0.2459421279488304,0.2295562376671707,0.5519983462344304,0.4937326782633262,0.38919610628501805,0.24302262302874542,0.21760736411666523
"$k$-means","kmeans",11,101,37.11203378967444,0.7792174784051106,0.30520824681652237,0.30361308171145085,0.21764865536347047,0.18059212312672376,0.5505439740696685,0.3274216002674884,0.297488502698821,0.21477015270992447,0.17000507189937167
"$k$-means","kmeans",11,115,26.206121049509616,0.8757801688339416,0.3497317593941931,0.4816565982629055,0.29751638515630346,0.2741144450401884,0.6642356092247157,0.355971780415861,0.47400977231345354,0.29553028197432224,0.26312397106816915
"$k$-means","kmeans",11,129,28.97930703008434,0.3640283065387811,0.24169288883690154,0.2689450376110799,0.19522272811190342,0.1438820645071997,0.3075987971400271,0.2520513366164646,0.26199035239296453,0.19167659756155386,0.13735725959729927
"$k$-means","kmeans",11,146,24.543582948618532,0.12025366798475345,0.12484099262341052,0.13057803933662332,0.13629189141817885,0.0644349243953162,0.11335978064236091,0.12233698955372266,0.129720844101941,0.1363518469216251,0.06351754863641292
"$k$-means","kmeans",11,165,24.74331470328845,0.38119202240851313,0.176897375838332,0.13176398024117272,0.1396976422212762,0.0833105595552009,0.2504916518539879,0.20278447247193393,0.12550971357548532,0.13553254484224125,0.07397783280398562
"$k$-means","kmeans",11,186,22.960494701757426,0.8091332213840684,0.24464464657607146,0.12793883821590635,0.14206255203779627,0.09824903074548186,0.49915845331757763,0.2673859166364328,0.1277847648223618,0.14022218775721068,0.08887099018436567
"$k$-means","kmeans",11,210,18.29164397898922,0.16534760620348074,0.1831693802391366,0.17470467153587704,0.1680088642966901,0.08952362337681687,0.15798912792852707,0.17334420365450243,0.17457960295551345,0.1680769161378294,0.0885230404744127
"Gini index","tree",11,21,1123.5936841085352,8.920143163726813,1.643593346927535,1.127638419742536,0.4577124374879247,0.8672475729232059,8.800791360460991,1.6062220860391025,1.112341340684156,0.4541380559367896,0.8415512134822067
"Gini index","tree",11,24,177.36044579262852,9.90554391927401,2.06381366770814,0.9914871039593393,0.43542930033791083,0.8302108780381082,8.683852018655696,2.023899055636554,0.9906984437247902,0.43529515540804775,0.8151700613460009
"Gini index","tree",11,27,153.65295081403295,4.253321953512381,1.2403070955158282,0.8429288468250278,0.4087038102909304,0.5736737530122366,3.2945237265721095,1.2026250400076384,0.8450067136437953,0.4092460663167067,0.564013233865445
"Gini index","tree",11,30,143.32510726782152,2.5286563738136536,1.2397073531725915,0.7985510855235814,0.40077578872928415,0.5241631376824767,2.358384594633444,1.2004620678950386,0.8001591555757842,0.4014406662686234,0.5194732961224148
"Gini index","tree",11,34,93.96792030742002,1.3761912966189034,0.6815131550114601,0.8180431926410651,0.4035650465763461,0.4810482210101894,1.3032606534953177,0.65384302913001,0.815758321299772,0.40342408321973056,0.4760812438157245
"Gini index","tree",11,38,86.19365420642983,1.3245496695996997,0.6884329116060771,0.7784112377833518,0.3938685764443973,0.45732906079854635,1.254221187958227,0.6611310890569744,0.7762372844671691,0.39387055492115164,0.4527019965578161
"Gini index","tree",11,43,73.58752747339352,1.4172629852567225,0.7958055314142707,0.693540177994302,0.3783887228164298,0.41964992002265056,1.3104593600406933,0.7565602461367185,0.6946861252406047,0.37910917131484456,0.41594233712889295
"Gini index","tree",11,49,44.39700942458818,0.6304664567212125,0.31835512468947025,0.616963537672585,0.3584139913821102,0.32816092713775435,0.569368328639598,0.31943503593760286,0.6198029614934674,0.3593357337616516,0.3276782580320253
"Gini index","tree",11,55,38.124782095887994,0.4052476377389476,0.2560321346366299,0.32717115822303966,0.22675498019665574,0.16858344105349504,0.33747684902357855,0.2632236487056505,0.3212194714835953,0.22426033591401107,0.16356273840479643
"Gini index","tree",11,63,35.388564666655164,0.3836945036312755,0.24049061783844267,0.35978150769800576,0.23847229144379162,0.18431934427741983,0.3455551642943808,0.24788568101621403,0.35412174108232447,0.23616212657782343,0.1800663151776397
"Gini index","tree",11,71,29.61837151362304,0.33973929426183225,0.21314350645511346,0.27472602531960444,0.2114193701598851,0.14191863684934708,0.28287011818943825,0.22453768763395696,0.27129498638386285,0.20955098801468813,0.13856588315213805
"Gini index","tree",11,80,29.047131103755593,0.288187539410088,0.21976461749499537,0.30420137095272537,0.2251434929481075,0.15436035253687,0.25754106396931603,0.2237959586409623,0.2994023769446877,0.22318246394855776,0.1500926452294037
"Gini index","tree",11,90,24.763071810183394,0.27718988698752367,0.22384328516377794,0.3060724330258548,0.22281625915471373,0.15419496348199904,0.25637231918974956,0.2294510083892423,0.30138502687516555,0.22091161156267086,0.15034607627140384
"Gini index","tree",11,101,22.122999857646388,0.23090271974812843,0.2305295592998405,0.25836661284549617,0.202345578402113,0.12998954300783197,0.2246698347098668,0.23851094401579262,0.2547122683822406,0.20024670772109965,0.1275720517652988
"Gini index","tree",11,115,20.493424253868668,0.21172357034888648,0.21693587211771836,0.23610243677996728,0.19262724637066245,0.11853413299099576,0.2046656153597161,0.22420533885362712,0.23247873676212485,0.19045039713761372,0.11612831369354616
"Gini index","tree",11,129,18.88190071465804,0.2059595091304692,0.21867636308021066,0.22975684304627703,0.19030139306571478,0.11536097441015906,0.1996944083501383,0.2258422307554982,0.22678082945491124,0.18830228528967188,0.11332687164110837
"Gini index","tree",11,146,17.549039827330212,0.2854209386405819,0.24207377431200905,0.26374998982972775,0.19273564438696897,0.1345252971308164,0.26078169403248197,0.239750690725399,0.25834277176421216,0.1905179629437267,0.13059291938437184
"Gini index","tree",11,165,17.16729603642066,0.28124370148740935,0.2127934401938089,0.20875941552101043,0.1819440102099953,0.11245427495757569,0.23920863501953085,0.22468094706920083,0.20432355781119166,0.18035514954935028,0.10831780695379188
"Gini index","tree",11,186,15.39189383631186,0.17929688243055528,0.16559433502354406,0.09630752425634238,0.11337098906883168,0.05385974393594315,0.14525869906118016,0.18179094929116182,0.09737807636815096,0.11392604732392678,0.0532198414336231
"Gini index","tree",11,210,13.669024072868158,0.1646547553351765,0.15698359053715583,0.08707232266672861,0.10796917637779285,0.04907276868786897,0.13187000551767003,0.1732766051179406,0.08726152954079656,0.10801955334632603,0.04795986032024745
"entropy","tree",11,21,1125.503639931831,11.576275424408927,2.4614696196603933,1.3905146643713677,0.526707961569263,1.0467021357355313,14.068407622290007,2.424098358771962,1.374978303542558,0.5244002073228476,1.0448862625520967
"entropy","tree",11,24,260.31194220167447,4.241306811054436,1.5319894471746023,1.1844983410652121,0.4802117429195984,0.789726778093524,3.926980478001967,1.498736862586443,1.1840526970442395,0.4803924085070106,0.7878721241564295
"entropy","tree",11,27,173.50924438930784,4.913068869701776,1.1040866051041847,1.0799042871824436,0.46619905217690816,0.7906114874477248,4.327277951392327,1.081974989397654,1.0880752935480704,0.46728781982360224,0.7798673664226519
"entropy","tree",11,30,157.91657128003132,6.484214845216503,1.3525752625831564,1.0053874870984487,0.44620315696310625,0.7862723988401771,5.852428811100701,1.3190118833752398,1.0099513605216737,0.4467318537224759,0.7733036211077491
"entropy","tree",11,34,86.3636070701817,1.964553357937222,0.638957854902669,0.7563220796704649,0.3610426789931364,0.460742982427113,1.5119078334640244,0.6103452588803963,0.7572676014154158,0.36154950030598804,0.4499584061750724
"entropy","tree",11,38,84.0870515919735,1.2559431674995163,0.5888127766875012,0.7057583631521643,0.3696047921403565,0.4092156518525646,1.037077669246481,0.5617111991235642,0.7132176855923006,0.37170684272923415,0.4053835218954966
"entropy","tree",11,43,68.09289400117541,1.04308141791548,0.4769514799163596,0.5589931829054481,0.3167770756058515,0.3185244480629533,0.8050544917238788,0.4591692998763002,0.56345830464787,0.31852316321398155,0.31295794397567384
"entropy","tree",11,49,57.01950643064085,1.2510668449483426,0.41337917000010255,0.6025890122336693,0.3412232214573451,0.3438744312400785,0.9158752006192746,0.4168778710892525,0.6101308608930512,0.3433467840525644,0.3383521657301049
"entropy","tree",11,55,55.55423837817411,0.5275737749488534,0.347489773420593,0.584148928398416,0.3181375878702618,0.2955289930270233,0.4924766617657661,0.3382855011072487,0.590086124611801,0.3204768624224474,0.29614328963633696
"entropy","tree",11,63,43.93504085887889,0.9137576758736266,0.34323654641293844,0.5179744135122218,0.30533749899007206,0.2852484840693725,0.6902051012408357,0.3524107699539652,0.5276637828654999,0.3082387316843296,0.28297093483753166
"entropy","tree",11,71,39.90673390250237,0.6044476553922442,0.24956659407107085,0.18850329968845594,0.16394003109244137,0.11684253412126377,0.4112275018465072,0.26931730699904227,0.1955477165933551,0.16607871068338373,0.11326895867274406
"entropy","tree",11,80,38.976198101681,1.0543323202042696,0.3092768143095462,0.18391796906430738,0.17031378169578137,0.13248412333622223,0.6711185340881318,0.3359731909325878,0.1936140787631012,0.1740167791720404,0.1272271381950861
"entropy","tree",11,90,36.6018709016974,1.6264372849966517,0.3533905527121032,0.17527632194372073,0.16620871380901397,0.14632337274352786,0.9998137496890923,0.3759698638335176,0.17968173032228255,0.1659538820189173,0.13526737761143667
"entropy","tree",11,101,34.08465412410713,1.4904521964982733,0.34987095395630097,0.16744076367547944,0.16091794318747557,0.13968064084117146,0.9208593903715323,0.37338129531545805,0.17303905843182726,0.16112141503618443,0.12956830114412543
"entropy","tree",11,115,32.18057420399355,0.49471724329649786,0.23396974783533056,0.24194424259358707,0.18944277449433636,0.13738108170871438,0.36458602116747835,0.24488951849369214,0.24404074106108445,0.18957033706133292,0.1328996310049319
"entropy","tree",11,129,28.50191237331522,0.6362319626736085,0.2813386658044271,0.3041308671718994,0.215706586019904,0.17277974351821018,0.4684240267541242,0.29177960649753176,0.3091889512039137,0.21668409450890866,0.16889222000701673
"entropy","tree",11,146,27.41748008098099,0.76015341609419,0.2866517908406619,0.24488212095024964,0.18701831049784925,0.15064257484337823,0.5337052242895806,0.29799536565344775,0.25578726631633464,0.1901738890002673,0.1484916139897212
"entropy","tree",11,165,26.9528937013244,0.2263241390993445,0.19255703800253207,0.1570237244096215,0.14772081585540228,0.08469206365419368,0.19385355466721518,0.20390061281531785,0.16530013305434604,0.15075905330129555,0.08616541009480574
"entropy","tree",11,186,25.18552603697767,0.2895093043279711,0.20117767093488764,0.1862058399100673,0.16628567531159272,0.10164968791572411,0.23399879091229842,0.21062051610493543,0.19458497888659582,0.17046390422222374,0.10232937906035057
"entropy","tree",11,210,25.087523145782665,0.5077439135908457,0.22296279878383293,0.18792725048899397,0.16367469954360186,0.11300273137597987,0.36026205575169484,0.24117189482662693,0.19377272154590136,0.16475834451775664,0.11008762252128176
"univariate","univariate",12,21,642135.0048585599,3.24559906006931,1.3843012400967991,1.681189793201082,0.577137920546185,1.057134366459745,3.550482411061763,1.4061093848145165,1.6833305888592462,0.5778780964565937,1.0764152710666182
"univariate","univariate",12,24,19200.966423167964,1.6862256458420575,0.6344637146656937,1.3351299028055092,0.513673352159531,0.747961242345881,1.6805025581793538,0.6270058596973294,1.3053762923484915,0.5092006683272972,0.7306529715460051
"univariate","univariate",12,27,788.718862625511,2.4600378738968876,1.060386257669307,1.3782925053442852,0.523527791355598,0.8403779644529272,3.9099708385575607,1.09841419118523,1.3927116278691458,0.5276904539978537,0.886969990193156
"univariate","univariate",12,30,1031.985975116235,5.296027545965764,2.0142093628618976,2.1185051038062483,0.648843278113535,1.4340749231594174,5.5083742601268275,1.9750198784444855,2.08102349229074,0.6432924129421117,1.3989123528579093
"univariate","univariate",12,34,556.1809058036066,2.3427623646431233,0.9347137969606188,1.2674818444005422,0.5060827575984115,0.7854103268437221,2.3594285189612365,0.97253298864023,1.268761949667673,0.5052170445454552,0.7868212693436532
"univariate","univariate",12,38,294.9982583207523,3.217352659984789,1.5131857355946652,1.394994603794603,0.5067820595125709,0.8839294178239866,4.726011717454167,1.4855113681238525,1.3791747078255905,0.5058747121834275,0.89629692438148
"univariate","univariate",12,43,173.51001345727968,4.350338669980652,0.7575271963419542,1.404323749780683,0.5251918305592742,0.8769545670043131,6.726300972131925,0.7780741426897788,1.4164675218933778,0.5289051517691464,0.9171065962169868
"univariate","univariate",12,49,145.79462658577057,5.515010209121358,1.0140123781167751,1.3122381952888797,0.5237104592624995,0.9081231511991407,7.776546517952505,1.0617820298804466,1.3389398474325476,0.5301228673353705,0.9560310685846569
"univariate","univariate",12,55,148.28699257616827,3.3552206024158853,0.9486657311425827,1.280809989727359,0.5122997664025529,0.8091050700173876,4.585536024251866,0.9248158440309052,1.3014955182197832,0.5167955750683094,0.8432005937644834
"univariate","univariate",12,63,120.03318802703609,2.5257434908889893,0.6534928231972124,1.1189611031803772,0.4831768381431896,0.6667207875042396,4.189785339373384,0.6569821479230499,1.1459368640385847,0.48962544507556893,0.719721073531839
