"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"original {\\sc Dsea}","gaussian","auxiliary",2,17,0.03913813109686412,0.09222246887038531,0.039842949575469466,0.07079174529708261,0.019809255679310644,5.312183555221828,0.08934999903306691,0.03647926794925912,0.06790578011354427,0.018753950806227156
"original {\\sc Dsea}","gaussian","auxiliary",2,18,0.04257504931843795,0.09587969607377157,0.04343246624450283,0.0739320603895085,0.02158015156867014,5.337306967783962,0.09282540124042549,0.039814700869408304,0.07094682560818784,0.02039878359606595
"original {\\sc Dsea}","gaussian","auxiliary",2,19,0.04608660978488873,0.09945305806739886,0.04711366807935897,0.07702321530319202,0.023394374984281183,5.366240406621583,0.09621355812245795,0.04324791853931078,0.07395017360940256,0.022089983596776365
"original {\\sc Dsea}","gaussian","auxiliary",2,20,0.049667966504324416,0.10294808518401141,0.05088182278614558,0.08006745997263771,0.025249579495169882,5.400586886328855,0.09952014186065955,0.04677418492773964,0.07691667969760099,0.02382531462260374
"re-weighting fix","gaussian","auxiliary",2,0,31.72130310843435,1.6985266666666659,0.8130262325578312,0.3681364864652628,0.9381634629294744,2.267580257043906e6,1.7235383723254352,0.814707498260295,0.36837004203620616,1.4444504721329774
"re-weighting fix","gaussian","auxiliary",2,1,0.06360594040732787,0.21099442101639712,0.04427818212178117,0.07548088052409957,0.024953357580405643,346.0773497964576,0.2192941368856612,0.04395135671538446,0.07563916947092293,0.03029762970757332
"re-weighting fix","gaussian","auxiliary",2,2,0.0050240566034249505,0.05530434936225326,0.0045441786862454895,0.023872332760801623,0.002351358248141827,11.599074671975565,0.06709804705750032,0.005472169441827233,0.026687342437832138,0.0038249801428370065
"re-weighting fix","gaussian","auxiliary",2,3,0.0012252139841942987,0.021041628710090503,0.0011747188986750015,0.012126788793954329,0.0005957499366591394,3.7666032655700614,0.03326464032435166,0.0025236403596506068,0.018252327434401285,0.0017984609871863355
"re-weighting fix","gaussian","auxiliary",2,4,0.001122691434203446,0.02090975121843277,0.0011465504239824044,0.011985607049792317,0.0005693925570964061,2.953592891403029,0.0318314347719631,0.002655053287659426,0.0187482723368978,0.0017663443815781547
"re-weighting fix","gaussian","auxiliary",2,5,0.0012729163777991893,0.02508525915915109,0.0013348962703434164,0.012940856395024701,0.0006573470780643193,3.1730909268369323,0.03433691636018478,0.0029448537834582543,0.019778871675698768,0.0019160955905125616
"re-weighting fix","gaussian","auxiliary",2,6,0.001385948974685996,0.02693581446800561,0.001470967480722002,0.013591422288710485,0.0007216782715268567,3.7316850733885674,0.035376324100602985,0.003167758739456783,0.02055224081832352,0.002066419382298106
"re-weighting fix","gaussian","auxiliary",2,7,0.0014673855949236978,0.02792255530617899,0.0015681347124751799,0.01403920241977979,0.0007677706684937756,4.420483060563772,0.036405639267816516,0.0033438672356707797,0.021151161890438076,0.002203227352067321
"re-weighting fix","gaussian","auxiliary",2,8,0.00153468958338811,0.028417303346361767,0.0016474989218770756,0.014395466386639064,0.0008055691172508522,5.1353143135139145,0.037026068404344366,0.0034944875625915503,0.021652006823884882,0.0023269943902732787
"re-weighting fix","gaussian","auxiliary",2,9,0.001596304348779674,0.02870586916820982,0.0017190929447500225,0.014709760925416841,0.000839826018727567,5.819522664411877,0.037458103656755566,0.003629053709403609,0.022088988207365347,0.002438360876705953
