"name","configfile","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"strong smearing","conf/data/gaussian-high.yml",14,10,0.5002774721064778,0.11146482568757499,0.04651511387089864,0.07652543378832212,0.023775741756768776,0.052266571429260986,0.12396786429278399,0.04972906593803787,0.07917648563227529,0.025285562964256873
"strong smearing","conf/data/gaussian-high.yml",14,11,0.4140838326678703,0.11758313679851166,0.05380786724791185,0.0823306419757899,0.027414142780965423,0.0598149956272845,0.13111968613960495,0.05721411162128922,0.08495472028839467,0.029039404497002874
"strong smearing","conf/data/gaussian-high.yml",14,12,0.3520052587796046,0.12341157497916877,0.06152899212997202,0.08807333451521887,0.031264279664018936,0.06774535802680483,0.13816842153394057,0.0651113042258113,0.09066415296615886,0.0329945563167093
"strong smearing","conf/data/gaussian-high.yml",14,13,0.3052764416917719,0.1289728078229251,0.0696485553947433,0.09374658767415261,0.03530814421029411,0.0760181298690764,0.1451165872126872,0.07339581187342292,0.09630280054176125,0.03713645818210791
"strong smearing","conf/data/gaussian-high.yml",14,14,0.26923482607637556,0.1344068731521512,0.07814014195436816,0.09934736867263268,0.0395303753076448,0.0845979621232698,0.15195908016526738,0.0820445981191142,0.10187017469028208,0.041451864494740254
"strong smearing","conf/data/gaussian-high.yml",14,15,0.2412736612917974,0.13967275649336974,0.08697915788744114,0.10487440354954314,0.043917237544301484,0.09345261863215477,0.15868526920995008,0.09103504548638484,0.10736606659988641,0.04592820729715772
"strong smearing","conf/data/gaussian-high.yml",14,16,0.21982053800782095,0.14557463099768458,0.09614046028803205,0.11032631041677277,0.048455084031469586,0.10255008462520478,0.1652906735798405,0.10034347109381157,0.11278961371052361,0.05055262865664486
"strong smearing","conf/data/gaussian-high.yml",14,17,0.20382555969761595,0.15131031793025584,0.10560158040024596,0.1157033862893619,0.05313200116795362,0.11186211071869795,0.17176999437075807,0.10994818867077044,0.11814110930143312,0.05531359174896911
"strong smearing","conf/data/gaussian-high.yml",14,18,0.19505120353318603,0.15685377871419698,0.1153385492997628,0.12100514764112671,0.057936668269012115,0.1213590656501792,0.1781176364951943,0.11982483314771566,0.12341854808434773,0.06019830822854482
"strong smearing","conf/data/gaussian-high.yml",14,19,0.20370752764586744,0.16221235974802148,0.12532896954411807,0.12623241954141454,0.06286309362586709,0.13101162084148996,0.18432919310723814,0.12994623329144786,0.1286156993500332,0.06519248515030734
"strong smearing","conf/data/gaussian-high.yml",14,20,0.2125231344882771,0.1673932801168361,0.1355466015919838,0.13138242000372588,0.06789058885252683,0.14079370422938026,0.19040591124554485,0.14029307242893024,0.13373879910378367,0.07028678705654183
"strong smearing","conf/data/gaussian-high.yml",15,0,30.373019990201097,1.6958266666666677,0.8099771206820492,0.367695820015655,0.9308610136986852,49.94639517987942,1.6833069742166415,0.8079961104802165,0.3667979995839969,0.9491150089482802
"strong smearing","conf/data/gaussian-high.yml",15,1,0.4728379116923493,0.44968700159235153,0.1621836380487926,0.14929911538795798,0.10944256881103459,0.5637908413677568,0.45589910514853593,0.16442135875308667,0.1500362505366456,0.11059340979800583
"strong smearing","conf/data/gaussian-high.yml",15,2,0.08414007195651096,0.2250555796841085,0.054737356205900776,0.08420394442749476,0.031562619638636456,0.0902625480625869,0.2354931443064391,0.05777361398795491,0.08646277784954909,0.03321906440723429
"strong smearing","conf/data/gaussian-high.yml",15,3,0.03160019727575084,0.12597389963439462,0.02457320593057138,0.055869701243519684,0.013401132530180684,0.03626501337793922,0.13875182894970295,0.027784409162324258,0.05945015905407344,0.015216992998330197
"strong smearing","conf/data/gaussian-high.yml",15,4,0.019072000612125967,0.08386236089445555,0.016215247776321644,0.045206738171814344,0.008572859942902925,0.02360668601837385,0.09383681411839222,0.019448834804344346,0.04957907043119741,0.010395071995224565
"strong smearing","conf/data/gaussian-high.yml",15,5,0.017104694365198216,0.06711391346900344,0.015360964108276021,0.04393050926543032,0.007966549679413357,0.021524980434503245,0.07917546149912548,0.018605116234775627,0.048417508558128965,0.00977690032143927
"strong smearing","conf/data/gaussian-high.yml",15,6,0.01884847334804151,0.07025572570990059,0.017402603535124912,0.0467356748325603,0.00893909047286458,0.023220587091222124,0.07952035758682759,0.020686180777484707,0.05101656813525319,0.01075598607939109
"strong smearing","conf/data/gaussian-high.yml",15,7,0.022158286809980547,0.07670314303451849,0.02070166936672064,0.05097109191301915,0.010590565277388629,0.02656401578917711,0.08413155949432727,0.02406201566092113,0.0550072502919168,0.01243924326739729
"strong smearing","conf/data/gaussian-high.yml",15,8,0.026264409852073723,0.08349996266304009,0.02464092012309826,0.05561734674970516,0.012587591041683787,0.03077674889469847,0.09122566935550225,0.02811313972683388,0.05945661211664175,0.014491452599572635
"strong smearing","conf/data/gaussian-high.yml",15,9,0.030865370422729074,0.09071330115609538,0.02897707156920325,0.060326237502902565,0.014798980326481779,0.03554345417353758,0.09814938563141778,0.032590871966482186,0.06402437200020102,0.016777483004912584
"strong smearing","conf/data/gaussian-high.yml",15,10,0.03583318063084262,0.09844399777418741,0.03360936158339232,0.06498682500982028,0.017169851721914094,0.04072352854620341,0.10489481608398546,0.037388680126725464,0.0685890351017335,0.01923850781489537
"strong smearing","conf/data/gaussian-high.yml",15,11,0.04111059644668947,0.10572293030623203,0.038495133481340045,0.06957060252574367,0.019676447940528113,0.04624908850719436,0.11146674506776315,0.042458407896293335,0.07310990783086048,0.02184720610102388
"strong smearing","conf/data/gaussian-high.yml",15,12,0.04666630753810859,0.11272293903614825,0.04361253923096282,0.07407371141838821,0.022306260822175607,0.052080840150991875,0.11787153229320023,0.04777377575809522,0.0775736622688575,0.024588285535921944
"strong smearing","conf/data/gaussian-high.yml",15,13,0.052481491331809564,0.11941915280336884,0.04894903339876976,0.07850046617626169,0.025051961379870716,0.05819346906896817,0.12411760783733825,0.05331837632020527,0.08197744849082715,0.027452063005816808
"strong smearing","conf/data/gaussian-high.yml",15,14,0.05853994349643603,0.1258601875899813,0.054493935828666025,0.08285547721612455,0.027907283807241046,0.06456596969726529,0.13021122985617506,0.059078519317628475,0.08632089931466098,0.03043047859008143
"strong smearing","conf/data/gaussian-high.yml",15,15,0.06482866952396868,0.13207885940429426,0.06023825005597524,0.08714349936105176,0.03086706060657557,0.07118157358496614,0.1364531037062529,0.06504280272482402,0.09060522358787691,0.03351694105689436
"strong smearing","conf/data/gaussian-high.yml",15,16,0.07133479844670869,0.13810228470033672,0.0661730202315503,0.09136827449439999,0.03392616601159529,0.07802441588788217,0.14251044773479626,0.07120032337888292,0.09483163889876044,0.03670518249634619
"strong smearing","conf/data/gaussian-high.yml",15,17,0.07804411038863993,0.14395267357036104,0.07228808180101104,0.09553194102227182,0.03707885538157196,0.08507792807284788,0.1483951977591458,0.07753932891309429,0.09900050091205623,0.039988541581151504
"strong smearing","conf/data/gaussian-high.yml",15,18,0.08494444155437823,0.14964151631989564,0.07857429773886512,0.0996368387014129,0.04032007262052164,0.09232807041511586,0.1541200194117357,0.08404947657895072,0.10311289308878392,0.04336125170340227
"strong smearing","conf/data/gaussian-high.yml",15,19,0.0920211403147465,0.15518326512080574,0.0850210669912719,0.10368390927938549,0.04364387308193662,0.09975866969103818,0.15970006683717836,0.09071917081168442,0.10716886948422613,0.04681678675732276
"strong smearing","conf/data/gaussian-high.yml",15,20,0.09926169057244733,0.16058744697145913,0.09161935690505839,0.10767479403952908,0.04704519655420498,0.10735594577761542,0.16514519351061452,0.09753858509075175,0.11116941061965094,0.05034961467196904
"strong smearing","conf/data/gaussian-high.yml",16,0,30.339348434091733,1.667686666666666,0.809542616227007,0.3665934485410646,0.9205740519358259,52.42497534445207,1.7249816864189873,0.8214187863880662,0.3719977190768344,0.9953116473312613
"strong smearing","conf/data/gaussian-high.yml",16,1,0.445049319723455,0.44936287904411826,0.1586959425915832,0.1473253788917646,0.10569572224204002,0.5769388804668057,0.45957862539026667,0.16639573557316173,0.15161318547048133,0.11432873556303529
"strong smearing","conf/data/gaussian-high.yml",16,2,0.07727646708536767,0.21856872592228765,0.05165452557047152,0.08168081526618216,0.029511294570930914,0.09065261738722279,0.2256453272870449,0.05710474449256584,0.08609584778376837,0.033108244864435456
"strong smearing","conf/data/gaussian-high.yml",16,3,0.02793364588227612,0.12052928419481032,0.02199808478753227,0.05283628264027153,0.011944646024976267,0.03452183759551019,0.13256708492906122,0.02644196143498878,0.05801723485838982,0.014483417510540834
"strong smearing","conf/data/gaussian-high.yml",16,4,0.016061485270855835,0.0760145410599422,0.013572814689935963,0.04137305107656829,0.007191713155293847,0.021355716030066852,0.09785261959540895,0.017631764566107894,0.047217449235042515,0.009415462563884092
"strong smearing","conf/data/gaussian-high.yml",16,5,0.013721225560420436,0.06490288458930094,0.012110372517013013,0.03902729274575932,0.006318801422368213,0.01868672891411456,0.08632798365143156,0.016074643685779325,0.0450198046901064,0.008460931994463645
"strong smearing","conf/data/gaussian-high.yml",16,6,0.014496956184035141,0.06676959329403032,0.013135892620116297,0.040619623103111464,0.006791050119879609,0.019441248646651085,0.0901769154801542,0.01713889583572883,0.04645259258767153,0.008943845804081633
"strong smearing","conf/data/gaussian-high.yml",16,7,0.016442985049621935,0.07200341565114692,0.015118531243246835,0.043565216551153814,0.007776508252028455,0.02149040064521284,0.09715938198348556,0.019219159391757036,0.04917392639059195,0.009979318147895438
"strong smearing","conf/data/gaussian-high.yml",16,8,0.018895885442610606,0.0765919000614619,0.017511100294898822,0.04688219434325116,0.008982687243054198,0.024100874162690807,0.10355809338561946,0.021732622538565,0.05228390741773353,0.011251898473347116
"strong smearing","conf/data/gaussian-high.yml",16,9,0.021615756587479308,0.08146515594735372,0.020114220673581706,0.05024777010104544,0.010303278685211586,0.02700226182431841,0.10885922358183206,0.02446288819395314,0.055471068153904395,0.012644713325913251
"strong smearing","conf/data/gaussian-high.yml",16,10,0.024515394876552996,0.0860740563686932,0.02285769763243489,0.05357023009606515,0.011700395241877198,0.03009383925498953,0.11338829358999818,0.02733216573251865,0.058638840010913754,0.01411516411745624
"strong smearing","conf/data/gaussian-high.yml",16,11,0.02756222492147295,0.09042171408859552,0.02571730194792359,0.056830323754325035,0.013160544291095975,0.033337168234566096,0.11736471125205242,0.0303130951334054,0.06176213200959454,0.015647764880182963
