"name","factor","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"expand with factor 6",6,2,12,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,13,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,14,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,15,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,16,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,17,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,18,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,19,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"expand with factor 6",6,2,20,0.007398333459671708,0.06108162816466963,0.0063739543969477085,0.028325900854261846,0.0033539932707024648,0.008554891355560649,0.06438026510527722,0.007738036346555384,0.031163406212047374,0.004002746789076809
"no expansion",1,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"no expansion",1,3,1,0.06045669443448094,0.2002075518107947,0.04237066968228966,0.07395373140187729,0.023831106459404477,0.043078264465226085,0.1828690129576411,0.033782267781487005,0.065618620867531,0.018371896380504158
"no expansion",1,3,2,0.0021490082685354612,0.031334225211299985,0.002302604924072453,0.01711339924317756,0.0011294385968604122,0.004243739952103138,0.05174342151827011,0.004818705996239394,0.024986758852845375,0.002331149719380395
"no expansion",1,3,3,0.0014715720911389176,0.024877549671279597,0.0015096298825385932,0.013760176438358244,0.0007487637755114998,0.0034329257721905566,0.04787581756937227,0.003833698166177206,0.022167008042806094,0.0018592137931642675
"no expansion",1,3,4,0.001386173942280858,0.024400449787283913,0.0014048807184377631,0.013264805369039321,0.0006994537927622079,0.00330151068266703,0.04766400917501947,0.0036482952774555205,0.021584369877630606,0.0017735224516356228
"no expansion",1,3,5,0.0017236760010122267,0.02422046935138074,0.0016840276564426117,0.014528685960540147,0.0008482211421820408,0.003676697529658312,0.047873098256060585,0.0038119077505823283,0.02203638627197709,0.0018856628518709804
"no expansion",1,3,6,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,7,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,8,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,9,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,10,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,11,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,12,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,13,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,14,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,15,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,16,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,17,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,18,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,19,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"no expansion",1,3,20,0.00220219371533581,0.02761307900735037,0.002267710358231832,0.016871798756087103,0.0011235598458582386,0.0040672162322834245,0.04886537314656543,0.004513291332359931,0.024108559963191577,0.00219543415808477
"expand with factor 2",2,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"expand with factor 2",2,3,1,0.07056822854237425,0.21436118168601825,0.047388310988799864,0.0782343256222821,0.02698231816306894,0.050848574139247454,0.1986786928937268,0.03855105605442304,0.07011046750660167,0.021192340686079066
"expand with factor 2",2,3,2,0.0031201751828185795,0.03970310644377479,0.0029393229380512646,0.019188406042099263,0.0014996945086875155,0.003318728838664659,0.03709582990185446,0.0032747448328527937,0.020270546580477604,0.001645096352520495
"expand with factor 2",2,3,3,0.0013911873459673321,0.024172708935877942,0.0013499969005436121,0.012995030183417227,0.0006818463648576264,0.0026077086893002044,0.03681428454073518,0.0026951629355451596,0.018407413935519895,0.001333936933357669
"expand with factor 2",2,3,4,0.0013890105783290472,0.024155695584789267,0.0013479549133259044,0.01298519204041988,0.0006808029798586729,0.002606385891866456,0.03681871829477093,0.002693932907466623,0.018403291140435245,0.0013333077535532473
"expand with factor 2",2,3,5,0.0013880180140984411,0.024146132679386114,0.0013470235102143562,0.01298070211074735,0.000680327117846564,0.002605756693154472,0.03681826807966741,0.0026933416632829534,0.018401308444422625,0.0013330064102963029
"expand with factor 2",2,3,6,0.0013875371638551396,0.0241440770358806,0.0013465737105933927,0.012978533186495621,0.0006800970591969199,0.002605502646396072,0.03682154862847452,0.0026931120870003545,0.01840054066370623,0.001332887833953722
"expand with factor 2",2,3,7,0.0013872999552993397,0.024142622977826562,0.0013463511490637366,0.01297745995562528,0.0006799833452612814,0.0026053771630351677,0.03682246109271887,0.002692997237783221,0.01840015619753418,0.0013328287683080713
"expand with factor 2",2,3,8,0.0013871946501604732,0.024141286860138656,0.0013462520558009824,0.012976982060238361,0.0006799327665839887,0.0026052895665012715,0.03682208771701323,0.0026929130938919813,0.018399872698783702,0.0013327861804646646
"expand with factor 2",2,3,9,0.0013871531847098055,0.024140848098409197,0.0013462122306360429,0.01297679007175402,0.0006799125813217269,0.0026052785148872287,0.03682203067995416,0.0026929021740825093,0.01839983692078002,0.001332780727094742
"expand with factor 2",2,3,10,0.0013871266664124637,0.024140663046156495,0.0013461883605421436,0.012976674875604294,0.0006799002063007116,0.0026052591763100603,0.0368221962871718,0.0026928854989768623,0.01839978063761083,0.0013327719566186965
"expand with factor 2",2,3,11,0.0013871305280324171,0.024140619670744635,0.0013461917434514881,0.01297669123027246,0.000679901977122851,0.0026052665908188706,0.03682218362030654,0.002692892409035516,0.0183998047266024,0.0013327755050491796
"expand with factor 2",2,3,12,0.0013871261709254446,0.024140572900451913,0.0013461879703179675,0.0129766729756396,0.0006798999938446064,0.002605268671132954,0.036822187173756356,0.002692894450347565,0.018399811678082904,0.001332776531885759
"expand with factor 2",2,3,13,0.0013871261579612862,0.02414057318524209,0.0013461879569356167,0.012976672911148023,0.0006798999872231441,0.00260526874602256,0.03682218713595368,0.0026928945086229505,0.01839981187848323,0.0013327765637470787
"expand with factor 2",2,3,14,0.0013871195037294534,0.024140558829544377,0.0013461813595258218,0.012976641122467566,0.0006798966791134951,0.0026052477056012053,0.03682184921967455,0.0026928720651490873,0.01839973555421891,0.001332765575791155
"expand with factor 2",2,3,15,0.0013871221031505915,0.024140467033055002,0.0013461837680674266,0.012976652731980166,0.0006798979151279235,0.002605256114539896,0.03682188775768129,0.0026928807338255636,0.01839976547018733,0.0013327698773363545
"expand with factor 2",2,3,16,0.001387122077228029,0.024140467602635402,0.0013461837413090616,0.012976652603018196,0.0006798979018880352,0.002605256264327571,0.03682188768207608,0.002692880850381373,0.018399765871007077,0.001332769941062054
"expand with factor 2",2,3,17,0.0013871220513064673,0.02414046817221577,0.0013461837145517987,0.012976652474056227,0.0006798978886486941,0.0026052564141167155,0.03682188760647082,0.0026928809669380586,0.01839976627183587,0.001332770004788313
"expand with factor 2",2,3,18,0.0013870977035176665,0.02414028423646222,0.0013461612478959612,0.012976544096101505,0.0006798863424979676,0.0026052302702875003,0.036822025295786764,0.0026928568807906067,0.018399684281440818,0.0013327576190510036
"expand with factor 2",2,3,19,0.0013870976516806312,0.024140285375623013,0.0013461611943881245,0.012976543838218186,0.0006798863160224685,0.002605230569874769,0.036822025144576116,0.0026928571139093215,0.018399685083117037,0.0013327577465066917
"expand with factor 2",2,3,20,0.0013870934365611263,0.02414023390304805,0.0013461575662629917,0.01297652628218868,0.0006798844047444902,0.002605233499723791,0.03682203018946012,0.002692860706597444,0.018399697764692316,0.001332759443681559
"expand with factor 3",3,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"expand with factor 3",3,3,1,0.07326573615199991,0.21778787281631015,0.04866657681447996,0.07932767733026613,0.027800877030460552,0.0531407025817017,0.2017536171042908,0.03971265600875966,0.07120987099330159,0.02192649364475587
"expand with factor 3",3,3,2,0.00392335007388492,0.044112800349595624,0.0036359726817152757,0.021344850685728105,0.0018655359138392974,0.0035604281667158985,0.03885644396040449,0.0034212346435150516,0.020706905060768995,0.0017338066332595228
"expand with factor 3",3,3,3,0.002470644362050647,0.03475739133944606,0.0023334893061248696,0.01709143973236556,0.001189491955015388,0.0028175711313098736,0.03295931235968253,0.0027965449276321926,0.018726420495271973,0.0014020630082665674
"expand with factor 3",3,3,4,0.0024677052717411033,0.03473567913074803,0.002330824429333981,0.017081660644833338,0.0011881141626741267,0.002816110982515586,0.03294260022673493,0.002795314673507171,0.01872232749563109,0.0014014103371768971
"expand with factor 3",3,3,5,0.0024676844062984445,0.0347354837948531,0.002330805152282838,0.017081589905436474,0.0011881042620925082,0.0028161205904241194,0.032942626768411025,0.0027953247508956005,0.018722361585889545,0.0014014153064855982
"expand with factor 3",3,3,6,0.0024676840830463497,0.03473559276168638,0.0023308040877073675,0.01708158605337272,0.0011881038528045406,0.0028161230152289694,0.03294246438734904,0.0027953263262241357,0.01872236684512339,0.0014014162347696668
"expand with factor 3",3,3,7,0.002467683815395978,0.03473558864892336,0.0023308038280056196,0.017081585101035374,0.0011881037216217231,0.002816123960787756,0.03294246555680383,0.0027953277013724235,0.018722371655386136,0.0014014168554594977
"expand with factor 3",3,3,8,0.002467683815395978,0.03473558864892336,0.0023308038280056196,0.017081585101035374,0.0011881037216217231,0.002816123960787756,0.03294246555680383,0.0027953277013724235,0.018722371655386136,0.0014014168554594977
"expand with factor 3",3,3,9,0.002467683774087829,0.03473558899478631,0.002330803779860334,0.017081584923676153,0.0011881036986782529,0.0028161239942781175,0.03294246553797546,0.0027953277313830668,0.01872237175587172,0.0014014168710426913
"expand with factor 3",3,3,10,0.002467683732779931,0.03473558934064875,0.002330803731715396,0.017081584746316932,0.0011881036757347685,0.002816124027768848,0.03294246551914716,0.0027953277613939993,0.018722371856366198,0.0014014168866259824
"expand with factor 3",3,3,11,0.0024676771346748357,0.034735554754400856,0.0023307984487425494,0.017081565226629288,0.0011881008180006456,0.002816123889293066,0.03294246740197632,0.0027953275820341104,0.018722371257591786,0.0014014168037123716
"expand with factor 3",3,3,12,0.0024676771346748357,0.034735554754400856,0.0023307984487425494,0.017081565226629288,0.0011881008180006456,0.002816123889293066,0.03294246740197632,0.0027953275820341104,0.018722371257591786,0.0014014168037123716
"expand with factor 3",3,3,13,0.0024676771346748357,0.034735554754400856,0.0023307984487425494,0.017081565226629288,0.0011881008180006456,0.002816123889293066,0.03294246740197632,0.0027953275820341104,0.018722371257591786,0.0014014168037123716
"expand with factor 3",3,3,14,0.0024676770700640532,0.03473555021302507,0.0023307983865999914,0.017081564999008925,0.0011881007865206827,0.00281612420164097,0.0329424692136936,0.002795327864349471,0.01872237220256424,0.001401416949859991
"expand with factor 3",3,3,15,0.002467640185936329,0.034735304696390044,0.0023307657577314135,0.017081445205473382,0.0011880837662888888,0.002816085028011246,0.032942388023138,0.002795293496541911,0.0187222570108615,0.0014013989691649747
"expand with factor 3",3,3,16,0.0024676401446289517,0.03473530504225249,0.0023307657095871857,0.01708144502812246,0.0011880837433457779,0.00281608506150275,0.032942388004309736,0.0027952935265534427,0.018722257111365485,0.0014013989847485692
"expand with factor 3",3,3,17,0.0024676401446289517,0.03473530504225249,0.0023307657095871857,0.01708144502812246,0.0011880837433457779,0.00281608506150275,0.032942388004309736,0.0027952935265534427,0.018722257111365485,0.0014013989847485692
"expand with factor 3",3,3,18,0.0024676401446289517,0.03473530504225249,0.0023307657095871857,0.01708144502812246,0.0011880837433457779,0.00281608506150275,0.032942388004309736,0.0027952935265534427,0.018722257111365485,0.0014013989847485692
"expand with factor 3",3,3,19,0.0024676401446289517,0.03473530504225249,0.0023307657095871857,0.01708144502812246,0.0011880837433457779,0.00281608506150275,0.032942388004309736,0.0027952935265534427,0.018722257111365485,0.0014013989847485692
"expand with factor 3",3,3,20,0.0024676399182907895,0.0347353005836267,0.0023307654980343406,0.017081444253137935,0.0011880836351085475,0.00281608597357349,0.032942389192592826,0.002795294871695666,0.01872226182117619,0.0014013995898573344
"expand with factor 4",4,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"expand with factor 4",4,3,1,0.0751959498186218,0.21971996552660392,0.049405969403433156,0.07997298038049308,0.028315442042521115,0.05477060915471935,0.20402661032202665,0.04042376739342117,0.07188744315288528,0.022398532985033904
"expand with factor 4",4,3,2,0.0032393510440058833,0.04088640523785484,0.003048866444924555,0.019544474393906663,0.001556095917429691,0.003375443656761152,0.03772708768730288,0.0033316788983652522,0.020451370983129512,0.001673653629262451
"expand with factor 4",4,3,3,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,4,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,5,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,6,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,7,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,8,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,9,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,10,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,11,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,12,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,13,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,14,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,15,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,16,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,17,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,18,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,19,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 4",4,3,20,0.0018036327702891175,0.028370389183611285,0.0017254738787445048,0.01469393188331274,0.0008757170155809133,0.0026298731269595583,0.031804739841423305,0.0026857572404538105,0.018373654602216884,0.0013344154600376287
"expand with factor 5",5,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"expand with factor 5",5,3,1,0.07530914814699416,0.21980587585267114,0.04948654383161293,0.08003817300242849,0.02836158601024038,0.054919876680356215,0.20397545236163678,0.04049948261085471,0.07195728209814073,0.022445704165726936
"expand with factor 5",5,3,2,0.0038181230653533283,0.04368971874144616,0.003547538896272222,0.021083090135176254,0.001818571596647919,0.0035743017344769643,0.039278899743300136,0.00344882977762673,0.020793270131579004,0.0017453865183526473
"expand with factor 5",5,3,3,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,4,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,5,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,6,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,7,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,8,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,9,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,10,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,11,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,12,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,13,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,14,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,15,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,16,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,17,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,18,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,19,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 5",5,3,20,0.0021750605163943135,0.03210095932129842,0.002064233840744341,0.016073538997079445,0.0010505109029670244,0.0027307097034419275,0.03209346052169131,0.0027366286750064896,0.018530167676149286,0.0013677506336399014
"expand with factor 6",6,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"expand with factor 6",6,3,1,0.07537580367331427,0.2202607212554749,0.04953213319607944,0.08007470411311154,0.028385079279538372,0.05494147700549994,0.20433558240588126,0.04052432343632969,0.07197898634922378,0.02245700343218093
"expand with factor 6",6,3,2,0.004651604304091046,0.047662306501005065,0.004253595121792377,0.023093311262866643,0.002192503851909805,0.0038415278638048774,0.04265792008241105,0.003625679282431559,0.02131341373393655,0.0018486114358436578
"expand with factor 6",6,3,3,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,4,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,5,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,6,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,7,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,8,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,9,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,10,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,11,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,12,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
"expand with factor 6",6,3,13,0.0037481800563191367,0.042398240230685454,0.0034608863796288065,0.020824924883327264,0.0017779499799099887,0.003331441255354208,0.03869506917332559,0.003188027694132768,0.019984589230721397,0.0016178358772103555
